t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
4509 1.1770e-01 1.0223e-01 2.7943e+00 1.7723e+01 2.7364e-01 -7.7442e-03 -2.0452e-01 -2.3700e+00 3.6438e+01
4510 1.1640e-01 1.0211e-01 2.7943e+00 1.7739e+01 2.7223e-01 2.2480e-03 1.1064e-01 -2.3223e+00 3.6444e+01
4511 1.1603e-01 1.0203e-01 2.7944e+00 1.7727e+01 2.7056e-01 -4.0677e-02 -5.0077e-04 -2.3427e+00 3.6451e+01
4512 1.1678e-01 1.0171e-01 2.7942e+00 1.7736e+01 2.6947e-01 1.2267e-02 5.9731e-03 -2.3505e+00 3.6457e+01
4513 1.1752e-01 1.0207e-01 2.7944e+00 1.7728e+01 2.7106e-01 -3.8602e-03 -3.1550e-01 -2.3483e+00 3.6463e+01
4514 1.1723e-01 1.0188e-01 2.7940e+00 1.7729e+01 2.7592e-01 3.8721e-03 -1.5417e-02 -2.3415e+00 3.6469e+01
4515 1.1734e-01 1.0167e-01 2.7934e+00 1.7709e+01 2.7781e-01 -2.2892e-02 1.3383e-01 -2.3678e+00 3.6476e+01
4516 1.1746e-01 1.0146e-01 2.7932e+00 1.7713e+01 2.7881e-01 2.3533e-03 1.4644e-01 -2.3283e+00 3.6482e+01
4517 1.1678e-01 1.0149e-01 2.7937e+00 1.7723e+01 2.7531e-01 -5.8334e-03 9.2887e-02 -2.3360e+00 3.6488e+01
4518 1.1600e-01 1.0143e-01 2.7934e+00 1.7741e+01 2.6781e-01 -1.4838e-02 -2.5244e-01 -2.3276e+00 3.6493e+01
4519 1.1552e-01 1.0154e-01 2.7933e+00 1.7718e+01 2.7079e-01 -5.6020e-03 -5.1011e-02 -2.3590e+00 3.6499e+01
4520 1.1496e-01 1.0154e-01 2.7935e+00 1.7725e+01 2.7416e-01 2.2639e-02 -7.4578e-02 -2.3158e+00 3.6505e+01
4521 1.1561e-01 1.0113e-01 2.7933e+00 1.7730e+01 2.7801e-01 3.9017e-02 -1.4379e-01 -2.3525e+00 3.6511e+01
4522 1.1617e-01 1.0150e-01 2.7935e+00 1.7714e+01 2.8271e-01 2.5700e-02 3.0377e-01 -2.3333e+00 3.6518e+01
4523 1.1707e-01 1.0172e-01 2.7937e+00 1.7695e+01 2.7937e-01 -1.4455e-02 3.9815e-02 -2.3683e+00 3.6525e+01
4524 1.1722e-01 1.0197e-01 2.7939e+00 1.7711e+01 2.7317e-01 1.1138e-02 -3.0129e-01 -2.3490e+00 3.6530e+01
4525 1.1726e-01 1.0187e-01 2.7942e+00 1.7715e+01 2.7453e-01 -1.1877e-02 1.8059e-01 -2.3536e+00 3.6536e+01
4526 1.1818e-01 1.0241e-01 2.7941e+00 1.7705e+01 2.7546e-01 1.7444e-03 1.3494e-01 -2.3626e+00 3.6542e+01
4527 1.1773e-01 1.0191e-01 2.7941e+00 1.7682e+01 2.7449e-01 -9.3007e-03 5.2292e-02 -2.3317e+00 3.6549e+01
4528 1.1691e-01 1.0149e-01 2.7947e+00 1.7687e+01 2.7298e-01 -2.1975e-02 1.0187e-02 -2.3251e+00 3.6556e+01
4529 1.1728e-01 1.0210e-01 2.7945e+00 1.7692e+01 2.7463e-01 1.1492e-04 5.3663e-02 -2.3574e+00 3.6562e+01
4530 1.1649e-01 1.0154e-01 2.7944e+00 1.7687e+01 2.7961e-01 6.0864e-03 7.1020e-02 -2.3514e+00 3.6569e+01
4531 1.1634e-01 1.0174e-01 2.7940e+00 1.7664e+01 2.8487e-01 -3.2588e-02 1.2407e-01 -2.3448e+00 3.6576e+01
4532 1.1660e-01 1.0163e-01 2.7942e+00 1.7653e+01 2.8083e-01 -3.1521e-02 -1.2289e-01 -2.3372e+00 3.6582e+01
4533 1.1715e-01 1.0195e-01 2.7941e+00 1.7643e+01 2.7346e-01 1.6854e-02 1.6466e-01 -2.3747e+00 3.6587e+01
4534 1.1658e-01 1.0178e-01 2.7946e+00 1.7636e+01 2.7179e-01 -2.0760e-02 4.0907e-01 -2.3566e+00 3.6594e+01
4535 1.1656e-01 1.0191e-01 2.7946e+00 1.7632e+01 2.7449e-01 8.2431e-03 -1.6429e-01 -2.3536e+00 3.6600e+01
4536 1.1583e-01 1.0198e-01 2.7945e+00 1.7631e+01 2.7669e-01 -5.1060e-03 6.4458e-02 -2.3670e+00 3.6606e+01
4537 1.1629e-01 1.0180e-01 2.7949e+00 1.7654e+01 2.8116e-01 -1.6242e-02 2.4042e-02 -2.3558e+00 3.6611e+01
4538 1.1661e-01 1.0175e-01 2.7949e+00 1.7642e+01 2.7664e-01 2.2148e-02 -5.6044e-04 -2.3460e+00 3.6617e+01
4539 1.1643e-01 1.0220e-01 2.7952e+00 1.7625e+01 2.7625e-01 -9.1094e-03 1.9176e-01 -2.3380e+00 3.6638e+01
4540 1.1621e-01 1.0176e-01 2.7951e+00 1.7607e+01 2.7622e-01 3.9857e-03 2.8293e-01 -2.3621e+00 3.6644e+01
4541 1.1572e-01 1.0178e-01 2.7947e+00 1.7586e+01 2.7659e-01 7.1780e-03 1.4583e-01 -2.3650e+00 3.6650e+01
4542 1.1527e-01 1.0159e-01 2.7948e+00 1.7617e+01 2.7359e-01 3.9983e-02 -1.6863e-01 -2.3347e+00 3.6656e+01
4543 1.1527e-01 1.0145e-01 2.7945e+00 1.7623e+01 2.6889e-01 6.8583e-03 -1.6981e-01 -2.3509e+00 3.6662e+01
4544 1.1480e-01 1.0135e-01 2.7953e+00 1.7616e+01 2.7223e-01 2.9731e-03 -2.2552e-02 -2.3436e+00 3.6668e+01
4545 1.1632e-01 1.0149e-01 2.7951e+00 1.7622e+01 2.6961e-01 -1.1869e-02 -1.6196e-01 -2.3624e+00 3.6674e+01
4546 1.1597e-01 1.0130e-01 2.7949e+00 1.7615e+01 2.7077e-01 2.1635e-02 2.2237e-01 -2.3396e+00 3.6680e+01
4547 1.1563e-01 1.0138e-01 2.7946e+00 1.7650e+01 2.6986e-01 -7.0721e-03 -1.2448e-01 -2.3394e+00 3.6687e+01
4548 1.1663e-01 1.0153e-01 2.7944e+00 1.7655e+01 2.7669e-01 4.9433e-03 1.8029e-02 -2.3489e+00 3.6695e+01
4549 1.1637e-01 1.0102e-01 2.7949e+00 1.7669e+01 2.7999e-01 -5.5358e-03 1.5359e-01 -2.3354e+00 3.6701e+01
4550 1.1647e-01 1.0170e-01 2.7949e+00 1.7664e+01 2.7693e-01 -3.3530e-02 -1.1066e-01 -2.3472e+00 3.6706e+01
4551 1.1651e-01 1.0205e-01 2.7950e+00 1.7663e+01 2.7762e-01 -5.3351e-03 1.2042e-01 -2.3519e+00 3.6712e+01
4552 1.1651e-01 1.0268e-01 2.7952e+00 1.7681e+01 2.7784e-01 1.0275e-02 1.1605e-01 -2.3472e+00 3.6757e+01
4553 1.1610e-01 1.0209e-01 2.7957e+00 1.7673e+01 2.7715e-01 7.2622e-03 1.3236e-03 -2.3349e+00 3.6763e+01
4554 1.1540e-01 1.0131e-01 2.7962e+00 1.7675e+01 2.7883e-01 4.9600e-03 -4.9330e-02 -2.3378e+00 3.6770e+01
4555 1.1549e-01 1.0159e-01 2.7961e+00 1.7652e+01 2.7530e-01 -7.4370e-04 5.5621e-02 -2.3426e+00 3.6776e+01
4556 1.1592e-01 1.0158e-01 2.7955e+00 1.7624e+01 2.7621e-01 1.1809e-02 -2.9232e-01 -2.3574e+00 3.6781e+01
4557 1.1602e-01 1.0130e-01 2.7951e+00 1.7603e+01 2.7564e-01 -2.5888e-02 1.0810e-01 -2.3346e+00 3.6787e+01
4558 1.1543e-01 1.0130e-01 2.7953e+00 1.7586e+01 2.7398e-01 5.9929e-03 4.7388e-02 -2.3342e+00 3.6793e+01
4559 1.1592e-01 1.0147e-01 2.7951e+00 1.7585e+01 2.7422e-01 -2.4986e-02 2.9969e-01 -2.3351e+00 3.6799e+01
4560 1.1654e-01 1.0162e-01 2.7951e+00 1.7575e+01 2.7453e-01 6.2096e-02 -6.8081e-02 -2.3539e+00 3.6806e+01
4561 1.1673e-01 1.0163e-01 2.7955e+00 1.7557e+01 2.7462e-01 -2.6237e-03 1.7617e-01 -2.3615e+00 3.6812e+01
4562 1.1697e-01 1.0154e-01 2.7953e+00 1.7542e+01 2.7380e-01 1.2023e-02 1.1638e-01 -2.3515e+00 3.6818e+01
4563 1.1756e-01 1.0198e-01 2.7952e+00 1.7569e+01 2.7981e-01 -1.4003e-02 2.1004e-01 -2.3292e+00 3.6823e+01
4564 1.1714e-01 1.0189e-01 2.7950e+00 1.7560e+01 2.7481e-01 1.4830e-02 1.4348e-01 -2.3414e+00 3.6829e+01
4565 1.1720e-01 1.0228e-01 2.7952e+00 1.7573e+01 2.7692e-01 -1.1540e-02 -1.3847e-02 -2.3618e+00 3.6835e+01
4566 1.1690e-01 1.0138e-01 2.7954e+00 1.7586e+01 2.7790e-01 -3.0894e-02 -4.6945e-02 -2.3324e+00 3.6841e+01
4567 1.1630e-01 1.0120e-01 2.7954e+00 1.7568e+01 2.7287e-01 -4.8175e-02 -1.6116e-01 -2.3606e+00 3.6846e+01
4568 1.1636e-01 1.0120e-01 2.7954e+00 1.7586e+01 2.7108e-01 -3.6689e-03 7.0164e-02 -2.3418e+00 3.6853e+01
4569 1.1650e-01 1.0138e-01 2.7952e+00 1.7573e+01 2.6545e-01 -2.6828e-02 1.7989e-02 -2.3435e+00 3.6858e+01
4570 1.1657e-01 1.0141e-01 2.7955e+00 1.7594e+01 2.6942e-01 4.9923e-03 1.2799e-01 -2.3510e+00 3.6864e+01
4571 1.1614e-01 1.0146e-01 2.7955e+00 1.7617e+01 2.6368e-01 6.9234e-03 -1.1095e-01 -2.3428e+00 3.6870e+01
4572 1.1665e-01 1.0101e-01 2.7950e+00 1.7615e+01 2.7452e-01 2.4046e-02 -1.1216e-01 -2.3520e+00 3.6875e+01
4573 1.1648e-01 1.0067e-01 2.7956e+00 1.7619e+01 2.8309e-01 2.4131e-02 1.5658e-01 -2.3490e+00 3.6881e+01
4574 1.1660e-01 1.0099e-01 2.7962e+00 1.7616e+01 2.8453e-01 -3.1915e-02 -2.5656e-02 -2.3480e+00 3.6889e+01
4575 1.1588e-01 1.0059e-01 2.7964e+00 1.7589e+01 2.8099e-01 -6.8614e-03 6.6245e-02 -2.3347e+00 3.6895e+01
4576 1.1674e-01 1.0060e-01 2.7963e+00 1.7591e+01 2.8542e-01 -8.9761e-03 -2.1593e-01 -2.3556e+00 3.6900e+01
4577 1.1581e-01 1.0070e-01 2.7968e+00 1.7610e+01 2.8058e-01 1.5750e-02 1.0871e-01 -2.3674e+00 3.6907e+01
4578 1.1575e-01 1.0061e-01 2.7969e+00 1.7616e+01 2.7506e-01 1.8029e-02 -1.8384e-01 -2.3221e+00 3.6913e+01
4579 1.1606e-01 1.0042e-01 2.7970e+00 1.7635e+01 2.7412e-01 9.7954e-03 -8.0215e-03 -2.3201e+00 3.6919e+01
4580 1.1631e-01 1.0074e-01 2.7968e+00 1.7633e+01 2.7449e-01 1.4840e-02 3.3057e-01 -2.3482e+00 3.6925e+01
4581 1.1670e-01 1.0078e-01 2.7972e+00 1.7627e+01 2.7990e-01 2.5650e-02 -4.4959e-01 -2.3486e+00 3.6931e+01
4582 1.1625e-01 1.0107e-01 2.7967e+00 1.7633e+01 2.7481e-01 -1.6728e-02 3.5413e-01 -2.3430e+00 3.6937e+01
4583 1.1648e-01 1.0102e-01 2.7962e+00 1.7666e+01 2.8097e-01 -6.3836e-03 4.5324e-02 -2.3406e+00 3.6943e+01
4584 1.1649e-01 1.0115e-01 2.7959e+00 1.7689e+01 2.8367e-01 -1.2750e-02 1.1727e-01 -2.3650e+00 3.6950e+01
4585 1.1632e-01 1.0101e-01 2.7960e+00 1.7674e+01 2.7793e-01 6.6326e-03 -1.0368e-01 -2.3380e+00 3.6957e+01
4586 1.1674e-01 1.0121e-01 2.7961e+00 1.7666e+01 2.7872e-01 -2.2715e-02 1.8440e-01 -2.3338e+00 3.6963e+01
4587 1.1625e-01 1.0101e-01 2.7957e+00 1.7661e+01 2.8066e-01 2.8211e-02 -1.7085e-02 -2.3818e+00 3.6969e+01
4588 1.1671e-01 1.0138e-01 2.7954e+00 1.7658e+01 2.8170e-01 -1.4540e-02 6.7947e-02 -2.3409e+00 3.6975e+01
4589 1.1725e-01 1.0147e-01 2.7958e+00 1.7631e+01 2.7849e-01 4.8091e-03 -8.1192e-02 -2.3094e+00 3.6981e+01
4590 1.1708e-01 1.0110e-01 2.7962e+00 1.7640e+01 2.8147e-01 -2.7663e-02 1.4439e-01 -2.3581e+00 3.6987e+01
4591 1.1721e-01 1.0086e-01 2.7969e+00 1.7645e+01 2.7636e-01 2.5067e-03 8.9392e-02 -2.3485e+00 3.6992e+01
4592 1.1761e-01 1.0131e-01 2.7968e+00 1.7643e+01 2.7459e-01 -2.2131e-03 2.6767e-01 -2.3699e+00 3.6998e+01
4593 1.1676e-01 1.0060e-01 2.7969e+00 1.7626e+01 2.7492e-01 -7.7191e-03 -1.6227e-01 -2.3583e+00 3.7003e+01
4594 1.1640e-01 1.0069e-01 2.7972e+00 1.7634e+01 2.7498e-01 -4.4799e-04 1.4809e-01 -2.3504e+00 3.7010e+01
4595 1.1637e-01 1.0076e-01 2.7970e+00 1.7635e+01 2.7900e-01 1.8460e-02 -9.5490e-02 -2.3602e+00 3.7016e+01
4596 1.1600e-01 1.0074e-01 2.7966e+00 1.7668e+01 2.7871e-01 -1.0180e-02 6.2139e-04 -2.3093e+00 3.7022e+01
4597 1.1558e-01 1.0065e-01 2.7962e+00 1.7663e+01 2.8178e-01 1.1766e-02 -4.9111e-02 -2.3397e+00 3.7028e+01
4598 1.1559e-01 1.0071e-01 2.7964e+00 1.7649e+01 2.7749e-01 1.0215e-02 7.8137e-02 -2.3405e+00 3.7034e+01
4599 1.1638e-01 1.0091e-01 2.7968e+00 1.7665e+01 2.7628e-01 1.3536e-02 -3.7778e-02 -2.3283e+00 3.7041e+01
4600 1.1557e-01 1.0052e-01 2.7970e+00 1.7657e+01 2.7522e-01 3.6344e-02 -3.4909e-01 -2.3325e+00 3.7047e+01
4601 1.1527e-01 1.0068e-01 2.7967e+00 1.7629e+01 2.7752e-01 2.5901e-02 -1.0445e-01 -2.3407e+00 3.7054e+01
4602 1.1538e-01 1.0054e-01 2.7968e+00 1.7640e+01 2.8049e-01 4.8000e-02 -1.2846e-01 -2.3431e+00 3.7061e+01
4603 1.1554e-01 1.0087e-01 2.7967e+00 1.7635e+01 2.8429e-01 -4.9568e-03 2.1588e-01 -2.3529e+00 3.7066e+01
4604 1.1509e-01 1.0071e-01 2.7961e+00 1.7639e+01 2.8095e-01 -1.5245e-02 -1.6541e-01 -2.3540e+00 3.7072e+01
4605 1.1530e-01 1.0064e-01 2.7961e+00 1.7614e+01 2.8288e-01 -3.1494e-02 7.2006e-02 -2.3619e+00 3.7078e+01
4606 1.1564e-01 1.0065e-01 2.7966e+00 1.7622e+01 2.8603e-01 -3.3830e-03 1.2713e-01 -2.3287e+00 3.7087e+01
4607 1.1567e-01 1.0084e-01 2.7967e+00 1.7616e+01 2.8435e-01 3.0088e-03 -6.2262e-02 -2.2896e+00 3.7093e+01
4608 1.1647e-01 1.0129e-01 2.7964e+00 1.7619e+01 2.7730e-01 1.3102e-02 1.6235e-01 -2.3178e+00 3.7099e+01
4609 1.1649e-01 1.0120e-01 2.7963e+00 1.7647e+01 2.7851e-01 4.0166e-03 -6.3948e-02 -2.3460e+00 3.7104e+01
4610 1.1674e-01 1.0115e-01 2.7970e+00 1.7640e+01 2.7390e-01 4.4317e-03 1.1264e-01 -2.3799e+00 3.7111e+01
4611 1.1715e-01 1.0142e-01 2.7967e+00 1.7620e+01 2.7521e-01 -7.2259e-03 3.0416e-01 -2.3431e+00 3.7117e+01
4612 1.1693e-01 1.0132e-01 2.7969e+00 1.7577e+01 2.7704e-01 1.9850e-03 -1.9885e-01 -2.3188e+00 3.7123e+01
4613 1.1734e-01 1.0163e-01 2.7966e+00 1.7583e+01 2.7147e-01 1.9259e-03 1.3807e-01 -2.3494e+00 3.7130e+01
4614 1.1725e-01 1.0165e-01 2.7971e+00 1.7559e+01 2.7319e-01 2.1630e-02 -1.1350e-01 -2.3278e+00 3.7136e+01
4615 1.1598e-01 1.0194e-01 2.7970e+00 1.7548e+01 2.7007e-01 4.9666e-03 -1.6951e-01 -2.3351e+00 3.7208e+01
4616 1.1561e-01 1.0155e-01 2.7969e+00 1.7546e+01 2.6892e-01 -2.2826e-02 -4.2006e-01 -2.3830e+00 3.7215e+01
4617 1.1446e-01 1.0070e-01 2.7968e+00 1.7549e+01 2.7086e-01 -1.1683e-02 1.5820e-01 -2.3541e+00 3.7221e+01
4618 1.1458e-01 1.0078e-01 2.7973e+00 1.7557e+01 2.6776e-01 2.2633e-02 7.8278e-02 -2.3391e+00 3.7227e+01
4619 1.1504e-01 1.0105e-01 2.7972e+00 1.7583e+01 2.6644e-01 -7.5254e-03 2.2804e-01 -2.3501e+00 3.7233e+01
4620 1.1472e-01 1.0102e-01 2.7968e+00 1.7588e+01 2.6724e-01 7.8495e-03 2.1454e-01 -2.3524e+00 3.7239e+01
4621 1.1531e-01 1.0110e-01 2.7969e+00 1.7576e+01 2.7095e-01 1.3859e-02 2.7110e-01 -2.3436e+00 3.7245e+01
4622 1.1559e-01 1.0088e-01 2.7974e+00 1.7582e+01 2.7226e-01 4.9050e-02 1.2192e-01 -2.3508e+00 3.7250e+01
4623 1.1487e-01 1.0083e-01 2.7978e+00 1.7562e+01 2.6884e-01 7.5263e-03 1.1052e-01 -2.3360e+00 3.7256e+01
4624 1.1498e-01 1.0091e-01 2.7974e+00 1.7564e+01 2.6667e-01 -1.7922e-02 7.4830e-02 -2.3336e+00 3.7262e+01
4625 1.1412e-01 1.0058e-01 2.7976e+00 1.7560e+01 2.6808e-01 -1.0795e-02 -6.7775e-02 -2.3495e+00 3.7267e+01
4626 1.1358e-01 1.0055e-01 2.7970e+00 1.7566e+01 2.6679e-01 -1.2415e-03 1.0097e-01 -2.3672e+00 3.7273e+01
4627 1.1421e-01 1.0053e-01 2.7967e+00 1.7556e+01 2.6736e-01 4.2802e-03 4.7876e-02 -2.3780e+00 3.7279e+01
4628 1.1521e-01 1.0036e-01 2.7970e+00 1.7536e+01 2.6942e-01 -7.9199e-03 9.0229e-02 -2.3472e+00 3.7285e+01
4629 1.1543e-01 1.0046e-01 2.7967e+00 1.7520e+01 2.7073e-01 1.7979e-02 3.5718e-02 -2.3698e+00 3.7292e+01
4630 1.1535e-01 1.0062e-01 2.7966e+00 1.7516e+01 2.6879e-01 -3.8857e-04 -1.1213e-01 -2.3411e+00 3.7298e+01
4631 1.1606e-01 1.0061e-01 2.7970e+00 1.7507e+01 2.7815e-01 1.4172e-02 -3.3655e-01 -2.3276e+00 3.7304e+01
4632 1.1577e-01 1.0084e-01 2.7971e+00 1.7514e+01 2.8272e-01 7.2128e-03 6.0661e-02 -2.3212e+00 3.7310e+01
4633 1.1595e-01 1.0083e-01 2.7967e+00 1.7515e+01 2.8256e-01 -3.9835e-03 1.4349e-01 -2.3265e+00 3.7317e+01
4634 1.1587e-01 1.0054e-01 2.7968e+00 1.7520e+01 2.8094e-01 2.5844e-02 1.2103e-01 -2.3560e+00 3.7323e+01
4635 1.1675e-01 1.0088e-01 2.7967e+00 1.7532e+01 2.8078e-01 1.6460e-02 3.1376e-01 -2.3213e+00 3.7330e+01
4636 1.1679e-01 1.0154e-01 2.7966e+00 1.7538e+01 2.7462e-01 1.8449e-02 -1.4955e-01 -2.3301e+00 3.7336e+01
4637 1.1676e-01 1.0142e-01 2.7962e+00 1.7532e+01 2.8077e-01 -5.7272e-04 -4.9946e-02 -2.3521e+00 3.7343e+01
4638 1.1675e-01 1.0086e-01 2.7965e+00 1.7539e+01 2.8841e-01 -1.2840e-02 1.5864e-02 -2.3437e+00 3.7350e+01
4639 1.1598e-01 1.0091e-01 2.7969e+00 1.7540e+01 2.8680e-01 -2.0217e-02 -2.8154e-01 -2.3474e+00 3.7355e+01
4640 1.1607e-01 1.0091e-01 2.7966e+00 1.7516e+01 2.8405e-01 -2.0314e-02 1.6042e-02 -2.3467e+00 3.7361e+01
4641 1.1546e-01 1.0052e-01 2.7970e+00 1.7512e+01 2.7926e-01 7.4867e-04 -3.2462e-01 -2.3289e+00 3.7366e+01
4642 1.1599e-01 1.0099e-01 2.7971e+00 1.7504e+01 2.7836e-01 -2.6559e-03 2.9985e-01 -2.3303e+00 3.7373e+01
4643 1.1525e-01 1.0033e-01 2.7972e+00 1.7495e+01 2.8197e-01 2.4241e-02 -8.1618e-02 -2.3552e+00 3.7379e+01
4644 1.1563e-01 1.0018e-01 2.7971e+00 1.7503e+01 2.8114e-01 4.0340e-02 -2.3812e-01 -2.3341e+00 3.7385e+01
4645 1.1611e-01 1.0033e-01 2.7971e+00 1.7499e+01 2.7625e-01 -3.3064e-03 -5.8296e-02 -2.3421e+00 3.7391e+01
4646 1.1567e-01 1.0072e-01 2.7971e+00 1.7498e+01 2.7367e-01 2.6290e-03 7.2627e-02 -2.3610e+00 3.7397e+01
4647 1.1523e-01 1.0054e-01 2.7978e+00 1.7518e+01 2.7502e-01 9.4142e-03 5.3985e-01 -2.3623e+00 3.7403e+01
4648 1.1520e-01 1.0044e-01 2.7970e+00 1.7520e+01 2.7336e-01 7.0812e-03 -9.9217e-02 -2.3498e+00 3.7410e+01
4649 1.1457e-01 1.0014e-01 2.7975e+00 1.7540e+01 2.7354e-01 -1.0912e-02 1.5734e-02 -2.3499e+00 3.7416e+01
4650 1.1470e-01 9.9943e-02 2.7971e+00 1.7520e+01 2.7231e-01 -1.0503e-02 2.3429e-01 -2.3171e+00 3.7423e+01
4651 1.1406e-01 1.0002e-01 2.7973e+00 1.7510e+01 2.7632e-01 4.8618e-03 -1.4730e-01 -2.3415e+00 3.7430e+01
4652 1.1496e-01 1.0018e-01 2.7968e+00 1.7508e+01 2.8328e-01 -1.7282e-02 -9.1739e-02 -2.3243e+00 3.7435e+01
4653 1.1520e-01 1.0029e-01 2.7965e+00 1.7517e+01 2.8025e-01 2.0184e-02 3.3498e-01 -2.3454e+00 3.7442e+01
4654 1.1521e-01 1.0067e-01 2.7968e+00 1.7521e+01 2.8039e-01 -5.2809e-03 6.0387e-02 -2.3498e+00 3.7449e+01
4655 1.1496e-01 1.0087e-01 2.7966e+00 1.7519e+01 2.7777e-01 1.5131e-02 1.4587e-01 -2.3239e+00 3.7454e+01
4656 1.1433e-01 1.0037e-01 2.7966e+00 1.7518e+01 2.7700e-01 9.6116e-03 9.8142e-02 -2.3629e+00 3.7460e+01
4657 1.1545e-01 1.0053e-01 2.7973e+00 1.7493e+01 2.8194e-01 -1.1483e-02 3.3141e-02 -2.3398e+00 3.7466e+01
4658 1.1571e-01 1.0088e-01 2.7974e+00 1.7490e+01 2.8610e-01 -1.5412e-03 1.1124e-02 -2.3202e+00 3.7472e+01
4659 1.1490e-01 1.0043e-01 2.7973e+00 1.7487e+01 2.8749e-01 -2.8053e-02 2.2921e-03 -2.3598e+00 3.7478e+01
4660 1.1516e-01 1.0013e-01 2.7971e+00 1.7498e+01 2.8738e-01 -1.0292e-02 6.0313e-03 -2.3571e+00 3.7484e+01
4661 1.1554e-01 1.0003e-01 2.7969e+00 1.7503e+01 2.8459e-01 -5.1214e-02 -1.9046e-01 -2.3113e+00 3.7491e+01
4662 1.1624e-01 1.0048e-01 2.7970e+00 1.7489e+01 2.8337e-01 1.6462e-04 -2.1908e-01 -2.3412e+00 3.7497e+01
4663 1.1680e-01 1.0067e-01 2.7970e+00 1.7493e+01 2.8079e-01 4.9242e-02 8.9430e-02 -2.3452e+00 3.7504e+01
4664 1.1553e-01 1.0040e-01 2.7970e+00 1.7482e+01 2.7724e-01 -4.0485e-03 5.2012e-03 -2.3394e+00 3.7510e+01
4665 1.1669e-01 1.0064e-01 2.7977e+00 1.7462e+01 2.8129e-01 2.4983e-02 -4.6870e-01 -2.3466e+00 3.7517e+01
4666 1.1685e-01 1.0072e-01 2.7977e+00 1.7457e+01 2.8080e-01 2.8168e-02 -1.6338e-01 -2.3583e+00 3.7524e+01
4667 1.1615e-01 1.0096e-01 2.7970e+00 1.7466e+01 2.8432e-01 8.5768e-03 2.5630e-02 -2.3475e+00 3.7531e+01
4668 1.1658e-01 1.0091e-01 2.7963e+00 1.7452e+01 2.8113e-01 -2.1808e-02 2.4941e-01 -2.3482e+00 3.7538e+01
4669 1.1600e-01 1.0043e-01 2.7964e+00 1.7464e+01 2.8479e-01 3.2732e-02 4.0968e-02 -2.3495e+00 3.7545e+01
4670 1.1494e-01 1.0050e-01 2.7965e+00 1.7467e+01 2.7776e-01 -1.3899e-02 2.9495e-01 -2.3183e+00 3.7550e+01
4671 1.1499e-01 1.0086e-01 2.7962e+00 1.7470e+01 2.7683e-01 9.6344e-03 -3.2089e-01 -2.3247e+00 3.7557e+01
4672 1.1397e-01 1.0089e-01 2.7960e+00 1.7468e+01 2.7405e-01 2.3030e-03 1.9853e-01 -2.3307e+00 3.7562e+01
4673 1.1446e-01 1.0027e-01 2.7963e+00 1.7455e+01 2.7215e-01 1.0013e-02 -1.5999e-02 -2.3464e+00 3.7568e+01
4674 1.1436e-01 1.0036e-01 2.7964e+00 1.7453e+01 2.8202e-01 1.1973e-02 1.1684e-01 -2.3473e+00 3.7574e+01
4675 1.1501e-01 1.0051e-01 2.7968e+00 1.7456e+01 2.8366e-01 -2.0824e-02 -9.2603e-02 -2.3350e+00 3.7580e+01
4676 1.1422e-01 1.0012e-01 2.7964e+00 1.7447e+01 2.8039e-01 2.3191e-02 -3.6075e-01 -2.3545e+00 3.7586e+01
4677 1.1404e-01 9.9781e-02 2.7961e+00 1.7454e+01 2.7939e-01 2.0252e-02 -1.4743e-02 -2.3514e+00 3.7592e+01
4678 1.1470e-01 1.0005e-01 2.7963e+00 1.7466e+01 2.8280e-01 1.0495e-02 -3.3816e-01 -2.3686e+00 3.7639e+01
4679 1.1586e-01 1.0017e-01 2.7964e+00 1.7475e+01 2.8467e-01 4.0466e-03 -1.8811e-01 -2.3623e+00 3.7646e+01
4680 1.1563e-01 1.0025e-01 2.7967e+00 1.7456e+01 2.8103e-01 1.0081e-02 2.2498e-01 -2.3480e+00 3.7651e+01
4681 1.1588e-01 1.0047e-01 2.7970e+00 1.7443e+01 2.7843e-01 -1.7408e-02 4.1140e-02 -2.3482e+00 3.7657e+01
4682 1.1631e-01 1.0102e-01 2.7971e+00 1.7437e+01 2.8368e-01 -1.6626e-02 1.3423e-01 -2.3582e+00 3.7663e+01
4683 1.1593e-01 1.0079e-01 2.7973e+00 1.7439e+01 2.8530e-01 -3.3293e-02 8.6047e-02 -2.3563e+00 3.7670e+01
4684 1.1587e-01 1.0088e-01 2.7973e+00 1.7436e+01 2.7881e-01 3.8740e-02 -4.3060e-02 -2.3372e+00 3.7676e+01
4685 1.1675e-01 1.0128e-01 2.7976e+00 1.7445e+01 2.8245e-01 -4.1089e-03 -1.3410e-01 -2.3501e+00 3.7682e+01
4686 1.1649e-01 1.0089e-01 2.7976e+00 1.7457e+01 2.7732e-01 -1.8292e-02 -2.0932e-01 -2.3600e+00 3.7688e+01
4687 1.1709e-01 1.0074e-01 2.7974e+00 1.7453e+01 2.7713e-01 -3.7052e-02 2.0216e-01 -2.3535e+00 3.7694e+01
4688 1.1574e-01 1.0021e-01 2.7970e+00 1.7474e+01 2.7556e-01 2.1071e-02 -2.1441e-01 -2.3352e+00 3.7700e+01
4689 1.1556e-01 1.0061e-01 2.7969e+00 1.7479e+01 2.7600e-01 3.3065e-02 4.6743e-03 -2.3314e+00 3.7707e+01
