t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
5356 5.4948e-03 3.2762e-03 5.0765e-01 5.3133e+00 3.5716e-01 3.1402e-02 -5.9915e-04 -2.1593e+00 3.8238e+01
5357 5.5840e-03 3.3059e-03 5.0748e-01 5.3096e+00 3.5662e-01 -7.7882e-05 -5.6216e-03 -2.1767e+00 3.8244e+01
5358 5.5557e-03 3.2999e-03 5.0716e-01 5.3142e+00 3.5773e-01 -4.3126e-02 -1.8719e-02 -2.1515e+00 3.8249e+01
5359 5.4813e-03 3.2867e-03 5.0733e-01 5.3224e+00 3.5865e-01 -2.2740e-02 5.6740e-02 -2.1717e+00 3.8257e+01
5360 5.4273e-03 3.2323e-03 5.0730e-01 5.3235e+00 3.5895e-01 1.0477e-02 -1.1366e-02 -2.1737e+00 3.8263e+01
5361 5.4478e-03 3.2141e-03 5.0735e-01 5.3234e+00 3.6002e-01 2.5393e-02 6.0394e-03 -2.1673e+00 3.8269e+01
5362 5.4604e-03 3.2158e-03 5.0769e-01 5.3211e+00 3.5931e-01 1.1136e-02 -7.3773e-03 -2.1721e+00 3.8274e+01
5363 5.4222e-03 3.2625e-03 5.0745e-01 5.3164e+00 3.5623e-01 -8.2248e-03 -2.0031e-02 -2.1856e+00 3.8280e+01
5364 5.4677e-03 3.2791e-03 5.0778e-01 5.3178e+00 3.5824e-01 6.7667e-03 -1.6914e-02 -2.1568e+00 3.8285e+01
5365 5.4861e-03 3.2788e-03 5.0793e-01 5.3182e+00 3.5616e-01 -6.1921e-03 -4.1359e-02 -2.1472e+00 3.8291e+01
5366 5.4684e-03 3.3170e-03 5.0767e-01 5.3216e+00 3.5717e-01 4.7033e-02 1.7941e-02 -2.1520e+00 3.8297e+01
5367 5.5113e-03 3.3115e-03 5.0781e-01 5.3225e+00 3.5620e-01 2.0769e-02 -2.5160e-02 -2.1573e+00 3.8303e+01
5368 5.5202e-03 3.3487e-03 5.0775e-01 5.3185e+00 3.5592e-01 3.1481e-02 -7.2094e-02 -2.1584e+00 3.8309e+01
5369 5.5239e-03 3.3141e-03 5.0786e-01 5.3202e+00 3.5697e-01 -1.1023e-02 1.7858e-02 -2.1622e+00 3.8315e+01
5370 5.4727e-03 3.2696e-03 5.0759e-01 5.3223e+00 3.5674e-01 8.6403e-05 -7.1165e-03 -2.1750e+00 3.8320e+01
5371 5.3436e-03 3.2283e-03 5.0743e-01 5.3222e+00 3.5743e-01 -2.0549e-02 -1.4898e-02 -2.1698e+00 3.8326e+01
5372 5.3498e-03 3.2318e-03 5.0764e-01 5.3246e+00 3.5726e-01 1.4596e-02 -4.3379e-02 -2.1500e+00 3.8332e+01
5373 5.3465e-03 3.2349e-03 5.0720e-01 5.3198e+00 3.5687e-01 2.0755e-02 2.2173e-02 -2.1732e+00 3.8338e+01
5374 5.2329e-03 3.2215e-03 5.0686e-01 5.3171e+00 3.5599e-01 5.2698e-03 2.8200e-03 -2.1683e+00 3.8345e+01
5375 5.1970e-03 3.2232e-03 5.0729e-01 5.3125e+00 3.5746e-01 3.7972e-02 1.5506e-02 -2.1815e+00 3.8351e+01
5376 5.1823e-03 3.1909e-03 5.0742e-01 5.3151e+00 3.5828e-01 -1.5223e-02 2.3721e-02 -2.1660e+00 3.8356e+01
5377 5.1541e-03 3.1884e-03 5.0765e-01 5.3133e+00 3.5646e-01 -1.7539e-02 -3.5382e-02 -2.1449e+00 3.8362e+01
5378 5.1698e-03 3.1985e-03 5.0736e-01 5.3001e+00 3.5479e-01 -1.3126e-02 2.7667e-02 -2.1416e+00 3.8369e+01
5379 5.2189e-03 3.2026e-03 5.0709e-01 5.3002e+00 3.5394e-01 4.3048e-03 3.5251e-02 -2.1496e+00 3.8375e+01
5380 5.2741e-03 3.2232e-03 5.0736e-01 5.2983e+00 3.5411e-01 4.6495e-03 -2.6091e-02 -2.1390e+00 3.8380e+01
5381 5.1779e-03 3.1647e-03 5.0743e-01 5.2979e+00 3.5585e-01 -3.2096e-03 6.6929e-04 -2.1559e+00 3.8386e+01
5382 5.2394e-03 3.1602e-03 5.0748e-01 5.3005e+00 3.5563e-01 1.1329e-02 -8.5434e-02 -2.1581e+00 3.8391e+01
5383 5.2466e-03 3.1852e-03 5.0708e-01 5.2997e+00 3.5376e-01 1.8285e-02 -6.4370e-03 -2.1637e+00 3.8397e+01
5384 5.2332e-03 3.1681e-03 5.0730e-01 5.2979e+00 3.5350e-01 1.4641e-02 1.1094e-03 -2.1789e+00 3.8403e+01
5385 5.1495e-03 3.1682e-03 5.0723e-01 5.2991e+00 3.5384e-01 -7.4645e-03 -7.0135e-03 -2.1659e+00 3.8409e+01
5386 5.2003e-03 3.1526e-03 5.0737e-01 5.3048e+00 3.5530e-01 1.2001e-02 5.5176e-02 -2.1251e+00 3.8416e+01
5387 5.1628e-03 3.1074e-03 5.0751e-01 5.3023e+00 3.5433e-01 -2.2539e-02 3.9019e-02 -2.1547e+00 3.8421e+01
5388 5.2120e-03 3.1225e-03 5.0784e-01 5.3067e+00 3.5455e-01 2.1891e-02 -3.9371e-02 -2.1562e+00 3.8427e+01
5389 5.2381e-03 3.1214e-03 5.0820e-01 5.3142e+00 3.5616e-01 1.1389e-02 -6.1925e-03 -2.1544e+00 3.8432e+01
5390 5.2413e-03 3.1199e-03 5.0844e-01 5.3162e+00 3.5600e-01 3.7978e-02 9.4538e-03 -2.1331e+00 3.8438e+01
5391 5.1313e-03 3.0835e-03 5.0848e-01 5.3157e+00 3.5706e-01 -2.7007e-02 -2.0684e-02 -2.1543e+00 3.8444e+01
5392 5.2236e-03 3.1227e-03 5.0809e-01 5.3126e+00 3.5465e-01 2.0062e-03 -8.7282e-03 -2.1401e+00 3.8451e+01
5393 5.2411e-03 3.1368e-03 5.0878e-01 5.3089e+00 3.5606e-01 4.0550e-02 6.6677e-03 -2.1498e+00 3.8458e+01
5394 5.2106e-03 3.1243e-03 5.0849e-01 5.3040e+00 3.5607e-01 9.8260e-03 3.0409e-02 -2.1591e+00 3.8463e+01
5395 5.1892e-03 3.1143e-03 5.0875e-01 5.3022e+00 3.5579e-01 2.0398e-02 1.1591e-02 -2.1341e+00 3.8746e+01
5396 5.2399e-03 3.1312e-03 5.0895e-01 5.3004e+00 3.5537e-01 -5.7315e-03 1.5075e-02 -2.1433e+00 3.8752e+01
5397 5.2990e-03 3.1657e-03 5.0952e-01 5.3003e+00 3.5775e-01 8.5976e-03 -5.7889e-03 -2.1881e+00 3.8757e+01
5398 5.3058e-03 3.1845e-03 5.0954e-01 5.3015e+00 3.5714e-01 -2.8459e-02 -4.8804e-02 -2.1779e+00 3.8764e+01
5399 5.2746e-03 3.1856e-03 5.0921e-01 5.3044e+00 3.5560e-01 1.4290e-02 1.0640e-02 -2.1767e+00 3.8770e+01
5400 5.2703e-03 3.1681e-03 5.0902e-01 5.3042e+00 3.5629e-01 2.8298e-02 2.5148e-02 -2.1674e+00 3.8776e+01
5401 5.2714e-03 3.1770e-03 5.0948e-01 5.3101e+00 3.5604e-01 -2.0574e-02 -4.9512e-02 -2.1692e+00 3.8782e+01
5402 5.1923e-03 3.0941e-03 5.0914e-01 5.3103e+00 3.5670e-01 1.5556e-02 -5.6992e-03 -2.1352e+00 3.8787e+01
5403 5.1638e-03 3.0679e-03 5.0961e-01 5.3175e+00 3.5813e-01 2.7579e-03 4.3714e-02 -2.1815e+00 3.8794e+01
5404 5.1936e-03 3.0826e-03 5.0977e-01 5.3159e+00 3.5829e-01 -1.8836e-02 -9.6662e-03 -2.1695e+00 3.8800e+01
5405 5.2598e-03 3.1208e-03 5.0949e-01 5.3130e+00 3.5880e-01 2.7207e-02 -2.8308e-02 -2.1512e+00 3.8806e+01
5406 5.2659e-03 3.1634e-03 5.0922e-01 5.3230e+00 3.5772e-01 7.3449e-03 2.5202e-02 -2.1838e+00 3.8812e+01
5407 5.2953e-03 3.1741e-03 5.0905e-01 5.3298e+00 3.5895e-01 -4.1061e-02 2.7768e-02 -2.1459e+00 3.8818e+01
5408 5.1837e-03 3.1624e-03 5.0981e-01 5.3343e+00 3.6005e-01 -9.9020e-03 3.1921e-03 -2.1662e+00 3.8824e+01
5409 5.1830e-03 3.1592e-03 5.0974e-01 5.3368e+00 3.5879e-01 -1.6497e-02 2.2551e-03 -2.1646e+00 3.8830e+01
5410 5.1472e-03 3.1665e-03 5.0939e-01 5.3304e+00 3.5831e-01 1.0958e-02 -3.4294e-02 -2.1703e+00 3.8836e+01
5411 5.1996e-03 3.1539e-03 5.0963e-01 5.3289e+00 3.5965e-01 -1.2260e-02 7.8457e-03 -2.1372e+00 3.8841e+01
5412 5.2222e-03 3.1765e-03 5.0974e-01 5.3296e+00 3.5711e-01 3.5711e-04 4.1065e-03 -2.1599e+00 3.8847e+01
5413 5.1784e-03 3.1642e-03 5.0996e-01 5.3290e+00 3.5625e-01 -1.1769e-02 -2.0727e-02 -2.1578e+00 3.8854e+01
5414 5.1885e-03 3.1920e-03 5.0979e-01 5.3261e+00 3.5693e-01 1.2708e-03 4.5745e-02 -2.1472e+00 3.8859e+01
5415 5.1395e-03 3.1532e-03 5.1001e-01 5.3270e+00 3.5727e-01 8.2266e-03 -1.2140e-04 -2.1683e+00 3.8865e+01
5416 5.0971e-03 3.1489e-03 5.0969e-01 5.3248e+00 3.5716e-01 9.5739e-03 -3.0813e-03 -2.1572e+00 3.8871e+01
5417 5.1201e-03 3.1446e-03 5.0982e-01 5.3246e+00 3.5747e-01 -8.8313e-03 2.7166e-02 -2.1332e+00 3.8876e+01
5418 5.1739e-03 3.1248e-03 5.0966e-01 5.3256e+00 3.5929e-01 -2.8199e-02 -2.0176e-02 -2.1767e+00 3.8883e+01
5419 5.2162e-03 3.1218e-03 5.0975e-01 5.3250e+00 3.5984e-01 -3.0403e-02 1.0905e-02 -2.1421e+00 3.8889e+01
5420 5.1641e-03 3.0679e-03 5.0971e-01 5.3232e+00 3.5872e-01 5.3096e-03 3.6958e-02 -2.1641e+00 3.8895e+01
5421 5.1673e-03 3.0782e-03 5.0990e-01 5.3188e+00 3.5867e-01 2.3820e-02 1.8533e-02 -2.1414e+00 3.8901e+01
5422 5.2011e-03 3.1120e-03 5.0998e-01 5.3211e+00 3.5956e-01 -1.9387e-02 -1.8837e-02 -2.1527e+00 3.8907e+01
5423 5.1844e-03 3.1303e-03 5.1012e-01 5.3180e+00 3.5933e-01 2.1089e-02 2.9161e-02 -2.1733e+00 3.8913e+01
5424 5.2309e-03 3.1219e-03 5.1008e-01 5.3195e+00 3.5924e-01 -3.7111e-02 -1.1035e-02 -2.1727e+00 3.8919e+01
5425 5.3136e-03 3.1365e-03 5.1005e-01 5.3165e+00 3.5842e-01 -7.4516e-03 3.0855e-02 -2.1746e+00 3.8925e+01
5426 5.2523e-03 3.1673e-03 5.1001e-01 5.3201e+00 3.5750e-01 9.1374e-04 -7.2099e-02 -2.1662e+00 3.8931e+01
5427 5.2369e-03 3.1584e-03 5.1007e-01 5.3199e+00 3.5819e-01 1.5257e-02 -8.4942e-02 -2.1694e+00 3.8937e+01
5428 5.2262e-03 3.1391e-03 5.1015e-01 5.3249e+00 3.6052e-01 8.1507e-03 -4.1167e-02 -2.1449e+00 3.8944e+01
5429 5.1749e-03 3.1256e-03 5.1045e-01 5.3226e+00 3.6030e-01 1.6350e-03 -9.2243e-02 -2.1777e+00 3.8949e+01
5430 5.1771e-03 3.1094e-03 5.0994e-01 5.3249e+00 3.5978e-01 1.4242e-02 -8.2637e-03 -2.1592e+00 3.8955e+01
5431 5.1897e-03 3.1371e-03 5.0979e-01 5.3289e+00 3.5913e-01 -1.7257e-02 2.8048e-03 -2.1379e+00 3.8961e+01
5432 5.0840e-03 3.0979e-03 5.0969e-01 5.3293e+00 3.5724e-01 9.0227e-04 -1.8195e-02 -2.1556e+00 3.8968e+01
5433 5.0667e-03 3.0756e-03 5.0977e-01 5.3289e+00 3.5791e-01 -2.7648e-02 5.9613e-02 -2.1682e+00 3.8974e+01
5434 5.0392e-03 3.1010e-03 5.0962e-01 5.3249e+00 3.5896e-01 -1.0377e-02 4.0458e-02 -2.1683e+00 3.8979e+01
5435 5.0741e-03 3.1312e-03 5.0975e-01 5.3166e+00 3.5869e-01 -6.3252e-03 -8.9790e-02 -2.1535e+00 3.8986e+01
5436 4.9994e-03 3.0967e-03 5.0965e-01 5.3128e+00 3.5896e-01 -1.2581e-02 7.9897e-02 -2.1501e+00 3.8992e+01
5437 4.9904e-03 3.1225e-03 5.0912e-01 5.3145e+00 3.5688e-01 8.3434e-04 2.3559e-02 -2.1259e+00 3.8998e+01
5438 5.0276e-03 3.0983e-03 5.0964e-01 5.3164e+00 3.5825e-01 -1.1779e-02 -8.9844e-03 -2.1735e+00 3.9004e+01
5439 5.0152e-03 3.0876e-03 5.0984e-01 5.3145e+00 3.5778e-01 6.5292e-05 5.6596e-02 -2.1679e+00 3.9010e+01
5440 5.0335e-03 3.1045e-03 5.1054e-01 5.3145e+00 3.5967e-01 1.2434e-02 -2.2794e-02 -2.1628e+00 3.9015e+01
5441 5.0512e-03 3.0927e-03 5.1067e-01 5.3121e+00 3.6044e-01 -3.7055e-03 6.3737e-02 -2.1734e+00 3.9021e+01
5442 5.0258e-03 3.0713e-03 5.1081e-01 5.3139e+00 3.6064e-01 -4.6971e-03 -4.3107e-02 -2.1564e+00 3.9027e+01
5443 5.1073e-03 3.1310e-03 5.1003e-01 5.3170e+00 3.5779e-01 4.0040e-03 -4.0229e-03 -2.1412e+00 3.9033e+01
5444 5.1728e-03 3.1326e-03 5.1050e-01 5.3107e+00 3.5751e-01 -1.6940e-02 -6.6536e-02 -2.1581e+00 3.9038e+01
5445 5.0757e-03 3.1299e-03 5.1023e-01 5.3095e+00 3.5778e-01 2.1548e-02 4.2260e-02 -2.1522e+00 3.9044e+01
5446 5.1214e-03 3.1329e-03 5.1032e-01 5.3088e+00 3.5886e-01 2.7954e-02 -6.1676e-03 -2.1760e+00 3.9050e+01
5447 5.1026e-03 3.0837e-03 5.1008e-01 5.3059e+00 3.5757e-01 4.5564e-03 -3.0002e-02 -2.1561e+00 3.9056e+01
5448 5.1464e-03 3.1176e-03 5.1031e-01 5.3071e+00 3.5816e-01 2.5262e-02 4.0179e-02 -2.1414e+00 3.9062e+01
5449 5.1331e-03 3.1436e-03 5.1002e-01 5.3071e+00 3.5652e-01 3.4633e-02 -1.9443e-02 -2.1786e+00 3.9068e+01
5450 5.1070e-03 3.1375e-03 5.0975e-01 5.3092e+00 3.5678e-01 6.9119e-03 4.9276e-02 -2.1984e+00 3.9074e+01
5451 4.9972e-03 3.1335e-03 5.0985e-01 5.3099e+00 3.5821e-01 1.5984e-02 -4.5796e-02 -2.1758e+00 3.9080e+01
5452 4.9957e-03 3.1538e-03 5.0998e-01 5.3153e+00 3.5815e-01 -1.5424e-02 4.8856e-02 -2.1773e+00 3.9085e+01
5453 4.9778e-03 3.1558e-03 5.1007e-01 5.3178e+00 3.5925e-01 1.5297e-02 -6.4044e-02 -2.1565e+00 3.9091e+01
5454 4.9929e-03 3.1214e-03 5.1020e-01 5.3128e+00 3.5924e-01 3.9288e-02 -3.0898e-02 -2.1630e+00 3.9097e+01
5455 4.9648e-03 3.1426e-03 5.1027e-01 5.3116e+00 3.5852e-01 1.8221e-02 -2.6287e-02 -2.1339e+00 3.9103e+01
5456 4.9146e-03 3.0842e-03 5.0987e-01 5.3094e+00 3.5911e-01 -2.4345e-02 6.6788e-03 -2.1387e+00 3.9110e+01
5457 4.9152e-03 3.0697e-03 5.1015e-01 5.3082e+00 3.5816e-01 -4.5194e-03 2.4579e-02 -2.1409e+00 3.9116e+01
5458 4.9284e-03 3.1045e-03 5.1013e-01 5.3145e+00 3.5814e-01 -1.0681e-02 6.8815e-02 -2.1302e+00 3.9122e+01
5459 4.8760e-03 3.1149e-03 5.0986e-01 5.3107e+00 3.5585e-01 -2.3380e-02 -2.6471e-02 -2.1666e+00 3.9128e+01
5460 4.9258e-03 3.1282e-03 5.0964e-01 5.3066e+00 3.5743e-01 -5.7545e-03 7.4473e-02 -2.1678e+00 3.9134e+01
5461 4.9736e-03 3.1417e-03 5.0988e-01 5.3016e+00 3.5781e-01 -4.2110e-03 2.5346e-02 -2.1690e+00 3.9139e+01
5462 4.9690e-03 3.1628e-03 5.0983e-01 5.3016e+00 3.5666e-01 -3.0874e-02 2.3668e-02 -2.1615e+00 3.9146e+01
5463 4.9295e-03 3.1387e-03 5.0935e-01 5.2977e+00 3.5782e-01 1.0989e-02 -3.6503e-02 -2.2055e+00 3.9152e+01
5464 4.9690e-03 3.1480e-03 5.0916e-01 5.2951e+00 3.5764e-01 -3.0232e-03 3.1350e-03 -2.1573e+00 3.9157e+01
5465 4.9878e-03 3.1141e-03 5.0927e-01 5.3004e+00 3.5916e-01 -6.4350e-03 -5.2374e-02 -2.1594e+00 3.9163e+01
5466 5.0297e-03 3.1185e-03 5.0917e-01 5.3024e+00 3.5886e-01 -1.5984e-02 3.8756e-02 -2.1487e+00 3.9168e+01
5467 5.0824e-03 3.1559e-03 5.0932e-01 5.2948e+00 3.5699e-01 3.8024e-03 -2.5571e-02 -2.1586e+00 3.9175e+01
5468 5.0984e-03 3.1550e-03 5.0910e-01 5.2962e+00 3.5754e-01 9.6503e-04 4.5559e-03 -2.1623e+00 3.9181e+01
5469 5.0367e-03 3.1311e-03 5.0937e-01 5.2968e+00 3.5634e-01 -3.9671e-02 2.8688e-02 -2.1541e+00 3.9188e+01
5470 4.9914e-03 3.1017e-03 5.0895e-01 5.2978e+00 3.5599e-01 8.7373e-03 1.9660e-02 -2.1530e+00 3.9193e+01
5471 4.9880e-03 3.0785e-03 5.0903e-01 5.3032e+00 3.5724e-01 1.0342e-02 -6.6974e-02 -2.1669e+00 3.9199e+01
5472 5.0142e-03 3.0627e-03 5.0938e-01 5.3065e+00 3.5826e-01 -2.3064e-03 -6.4672e-02 -2.1449e+00 3.9205e+01
5473 5.0541e-03 3.0843e-03 5.0964e-01 5.3108e+00 3.5938e-01 9.3973e-03 -7.8844e-02 -2.1640e+00 3.9212e+01
5474 4.9547e-03 3.0412e-03 5.0941e-01 5.3137e+00 3.5866e-01 -1.5953e-02 6.5709e-02 -2.1404e+00 3.9218e+01
5475 4.9726e-03 3.0404e-03 5.0954e-01 5.3102e+00 3.5828e-01 2.0714e-02 3.5215e-02 -2.1443e+00 3.9223e+01
5476 5.0119e-03 3.0862e-03 5.0923e-01 5.3121e+00 3.5747e-01 2.3069e-02 3.2270e-02 -2.1566e+00 3.9230e+01
5477 5.0203e-03 3.1074e-03 5.0928e-01 5.3110e+00 3.5646e-01 1.5412e-02 -3.7154e-02 -2.1544e+00 3.9236e+01
5478 5.0319e-03 3.1029e-03 5.0983e-01 5.3091e+00 3.5856e-01 -8.7239e-03 5.2512e-02 -2.1754e+00 3.9242e+01
5479 5.0077e-03 3.1110e-03 5.1012e-01 5.3018e+00 3.5891e-01 3.1385e-03 5.3243e-02 -2.1313e+00 3.9248e+01
5480 5.0520e-03 3.1267e-03 5.1036e-01 5.3020e+00 3.5895e-01 -2.1536e-02 -5.1704e-02 -2.1641e+00 3.9254e+01
5481 5.0210e-03 3.1234e-03 5.1067e-01 5.3010e+00 3.5814e-01 1.2965e-02 -5.2906e-02 -2.1703e+00 3.9260e+01
5482 4.9761e-03 3.1470e-03 5.1062e-01 5.3028e+00 3.5769e-01 -1.0594e-02 9.5197e-02 -2.1696e+00 3.9266e+01
5483 5.0076e-03 3.1067e-03 5.1043e-01 5.3059e+00 3.5910e-01 -3.0662e-02 -2.7984e-02 -2.1599e+00 3.9272e+01
5484 4.9668e-03 3.0800e-03 5.1048e-01 5.3060e+00 3.5908e-01 2.4702e-02 -2.8616e-02 -2.1578e+00 3.9278e+01
5485 4.9681e-03 3.0653e-03 5.1043e-01 5.3057e+00 3.6007e-01 2.2300e-02 -4.9396e-03 -2.1722e+00 3.9285e+01
5486 4.9897e-03 3.0469e-03 5.1068e-01 5.3053e+00 3.6022e-01 -2.2140e-02 2.3506e-02 -2.1683e+00 3.9290e+01
5487 4.9682e-03 3.0408e-03 5.1041e-01 5.3013e+00 3.6136e-01 2.0993e-02 5.9067e-02 -2.1912e+00 3.9296e+01
5488 5.0413e-03 3.0958e-03 5.1092e-01 5.2913e+00 3.6245e-01 -1.8468e-02 -6.0473e-03 -2.1940e+00 3.9301e+01
5489 4.9701e-03 3.0278e-03 5.1097e-01 5.2892e+00 3.6163e-01 -7.1661e-03 2.8494e-02 -2.1822e+00 3.9308e+01
5490 4.9994e-03 3.0455e-03 5.1096e-01 5.2814e+00 3.6061e-01 -2.5842e-03 7.0389e-02 -2.1875e+00 3.9314e+01
5491 5.0402e-03 3.0657e-03 5.1096e-01 5.2816e+00 3.6008e-01 -1.4397e-02 -2.6747e-02 -2.1688e+00 3.9319e+01
5492 5.0184e-03 3.0681e-03 5.1086e-01 5.2791e+00 3.6072e-01 1.4330e-02 2.1802e-02 -2.1589e+00 3.9325e+01
5493 5.0940e-03 3.0782e-03 5.1100e-01 5.2831e+00 3.6114e-01 4.5294e-02 3.9904e-02 -2.1702e+00 3.9330e+01
5494 5.1412e-03 3.0966e-03 5.1094e-01 5.2839e+00 3.6131e-01 2.4818e-02 -1.1296e-02 -2.1384e+00 3.9337e+01
5495 5.1135e-03 3.0881e-03 5.1069e-01 5.2768e+00 3.6130e-01 3.3605e-02 2.4997e-02 -2.1589e+00 3.9344e+01
5496 5.0699e-03 3.1068e-03 5.1089e-01 5.2750e+00 3.5995e-01 -2.6626e-02 -4.0857e-02 -2.1360e+00 3.9349e+01
5497 5.0517e-03 3.0583e-03 5.1074e-01 5.2729e+00 3.6008e-01 2.5423e-02 -2.0688e-02 -2.1576e+00 3.9355e+01
5498 4.9318e-03 3.0223e-03 5.1079e-01 5.2785e+00 3.5882e-01 1.4777e-02 -1.0817e-02 -2.1781e+00 3.9362e+01
5499 4.9692e-03 3.0223e-03 5.1079e-01 5.2814e+00 3.5807e-01 1.7251e-02 -6.5380e-02 -2.1717e+00 3.9368e+01
5500 4.9773e-03 3.0514e-03 5.1026e-01 5.2828e+00 3.5651e-01 -3.8553e-02 -3.8240e-02 -2.1802e+00 3.9374e+01
5501 5.0269e-03 3.0850e-03 5.1058e-01 5.2866e+00 3.5784e-01 1.9385e-02 -6.8334e-02 -2.1678e+00 3.9381e+01
5502 5.0019e-03 3.0588e-03 5.1079e-01 5.2805e+00 3.5934e-01 2.6077e-02 3.5838e-03 -2.1524e+00 3.9387e+01
5503 4.9274e-03 3.0180e-03 5.1108e-01 5.2821e+00 3.6063e-01 -1.1837e-02 -1.1746e-02 -2.1638e+00 3.9393e+01
5504 4.9202e-03 3.0030e-03 5.1082e-01 5.2817e+00 3.5809e-01 -2.4679e-02 3.2140e-02 -2.1569e+00 3.9400e+01
5505 4.9006e-03 3.0031e-03 5.1086e-01 5.2865e+00 3.5883e-01 -2.9858e-02 -2.9256e-02 -2.1498e+00 3.9406e+01
5506 4.9769e-03 3.0425e-03 5.1095e-01 5.2898e+00 3.5602e-01 2.6520e-02 -2.0625e-02 -2.1718e+00 3.9412e+01
5507 4.9127e-03 3.0555e-03 5.1166e-01 5.2918e+00 3.5704e-01 3.1796e-02 -2.2641e-02 -2.1528e+00 3.9419e+01
5508 4.8610e-03 3.0343e-03 5.1115e-01 5.2913e+00 3.5846e-01 2.5559e-02 -4.8737e-02 -2.1625e+00 3.9425e+01
5509 4.8248e-03 2.9911e-03 5.1136e-01 5.2938e+00 3.5848e-01 5.7728e-03 -5.0051e-02 -2.1652e+00 3.9432e+01
5510 4.8725e-03 2.9944e-03 5.1099e-01 5.2926e+00 3.5886e-01 1.4925e-02 -3.2551e-02 -2.1627e+00 3.9437e+01
5511 4.9181e-03 2.9737e-03 5.1081e-01 5.2977e+00 3.6045e-01 5.2573e-03 3.7326e-02 -2.1795e+00 3.9443e+01
5512 4.8479e-03 2.9864e-03 5.1088e-01 5.2948e+00 3.6056e-01 1.7010e-02 -1.6467e-02 -2.1406e+00 3.9448e+01
5513 4.8448e-03 2.9776e-03 5.1078e-01 5.3003e+00 3.5895e-01 4.1464e-02 1.7316e-02 -2.1447e+00 3.9454e+01
5514 4.7845e-03 2.9644e-03 5.1113e-01 5.2976e+00 3.6115e-01 1.0892e-02 1.5313e-03 -2.1363e+00 3.9462e+01
5515 4.7657e-03 2.9588e-03 5.1088e-01 5.2914e+00 3.5967e-01 -1.6751e-02 -2.1633e-02 -2.1850e+00 3.9469e+01
5516 4.8198e-03 2.9830e-03 5.1102e-01 5.2898e+00 3.6098e-01 4.2643e-02 -3.6264e-02 -2.1508e+00 3.9474e+01
5517 4.7899e-03 3.0009e-03 5.1113e-01 5.2844e+00 3.5807e-01 2.1722e-02 1.9715e-02 -2.1768e+00 3.9480e+01
5518 4.8474e-03 2.9922e-03 5.1078e-01 5.2798e+00 3.5642e-01 -2.4489e-02 6.0060e-02 -2.1785e+00 3.9485e+01
5519 4.8814e-03 2.9908e-03 5.1085e-01 5.2775e+00 3.5710e-01 -1.5685e-03 5.0234e-03 -2.1786e+00 3.9492e+01
5520 4.8539e-03 2.9721e-03 5.1077e-01 5.2800e+00 3.5719e-01 -1.1683e-02 -4.9464e-02 -2.1468e+00 3.9498e+01
5521 4.8596e-03 2.9720e-03 5.1072e-01 5.2866e+00 3.5732e-01 -3.5475e-02 -1.0435e-02 -2.1465e+00 3.9503e+01
5522 4.8364e-03 2.9462e-03 5.1104e-01 5.2858e+00 3.5666e-01 1.1725e-02 1.4392e-02 -2.1561e+00 3.9510e+01
5523 4.8181e-03 2.9396e-03 5.1097e-01 5.2868e+00 3.5690e-01 8.7400e-03 -2.0999e-02 -2.1502e+00 3.9559e+01
5524 4.7842e-03 2.9480e-03 5.1144e-01 5.2852e+00 3.5830e-01 -1.3222e-02 4.6745e-02 -2.1859e+00 3.9565e+01
5525 4.7824e-03 2.9097e-03 5.1092e-01 5.2878e+00 3.5975e-01 2.4403e-02 -1.3704e-01 -2.1571e+00 3.9571e+01
5526 4.7941e-03 2.9259e-03 5.1124e-01 5.2835e+00 3.5859e-01 9.9558e-03 7.9051e-02 -2.1494e+00 3.9577e+01
5527 4.7334e-03 2.9308e-03 5.1140e-01 5.2810e+00 3.5679e-01 -2.8698e-02 1.3400e-02 -2.1670e+00 3.9583e+01
5528 4.7717e-03 2.9412e-03 5.1142e-01 5.2870e+00 3.5678e-01 -6.6452e-03 2.9655e-02 -2.1862e+00 3.9590e+01
5529 4.8139e-03 2.9424e-03 5.1160e-01 5.2839e+00 3.5763e-01 8.1557e-04 -1.3556e-02 -2.1579e+00 3.9596e+01
5530 4.8615e-03 2.9720e-03 5.1165e-01 5.2893e+00 3.5890e-01 3.2206e-03 -6.2937e-02 -2.1677e+00 3.9602e+01
5531 4.8907e-03 2.9849e-03 5.1160e-01 5.2896e+00 3.5726e-01 3.0644e-02 3.0206e-02 -2.1389e+00 3.9607e+01
5532 4.8585e-03 2.9855e-03 5.1112e-01 5.2860e+00 3.5696e-01 -7.0116e-02 4.5783e-02 -2.1659e+00 3.9613e+01
5533 4.8128e-03 3.0047e-03 5.1151e-01 5.2858e+00 3.5800e-01 -7.9650e-03 -6.1680e-03 -2.1494e+00 3.9619e+01
5534 4.8418e-03 2.9892e-03 5.1149e-01 5.2877e+00 3.5841e-01 4.1756e-03 8.7508e-02 -2.1569e+00 3.9625e+01
5535 4.8137e-03 2.9654e-03 5.1116e-01 5.2808e+00 3.5731e-01 3.7275e-02 -4.1560e-02 -2.1440e+00 3.9631e+01
5536 4.8366e-03 2.9615e-03 5.1129e-01 5.2752e+00 3.5853e-01 2.7671e-03 3.0746e-04 -2.1483e+00 3.9638e+01
