t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
5564 1.5006e-04 1.0907e-04 3.1129e+00 9.8536e-01 3.6335e-01 -1.7421e-02 2.0941e-02 -2.1954e+00 4.9239e+01
5565 1.4769e-04 1.0806e-04 3.1125e+00 9.8584e-01 3.6344e-01 1.9261e-03 9.1030e-02 -2.1662e+00 4.9244e+01
5566 1.4837e-04 1.1071e-04 3.1127e+00 9.8589e-01 3.6271e-01 -4.3175e-02 -1.7612e-01 -2.1749e+00 4.9250e+01
5567 1.4824e-04 1.1289e-04 3.1123e+00 9.8473e-01 3.6171e-01 1.5921e-02 -1.1462e-01 -2.1915e+00 4.9255e+01
5568 1.4779e-04 1.1322e-04 3.1125e+00 9.8420e-01 3.6159e-01 -2.2023e-02 -2.2936e-01 -2.1633e+00 4.9260e+01
5569 1.5019e-04 1.1343e-04 3.1125e+00 9.8426e-01 3.6175e-01 -2.9900e-03 7.4993e-02 -2.1516e+00 4.9265e+01
5570 1.4797e-04 1.1511e-04 3.1125e+00 9.8433e-01 3.6180e-01 1.6733e-02 3.3209e-01 -2.1593e+00 4.9272e+01
5571 1.4605e-04 1.1207e-04 3.1128e+00 9.8426e-01 3.6192e-01 1.9668e-02 -1.1095e-01 -2.1799e+00 4.9277e+01
5572 1.4758e-04 1.1250e-04 3.1124e+00 9.8545e-01 3.6273e-01 -2.1511e-02 2.9955e-02 -2.1569e+00 4.9282e+01
5573 1.5243e-04 1.1557e-04 3.1131e+00 9.8545e-01 3.6281e-01 -1.5945e-02 6.8866e-02 -2.1586e+00 4.9288e+01
5574 1.4874e-04 1.1413e-04 3.1127e+00 9.8454e-01 3.6226e-01 2.0724e-02 4.4048e-02 -2.1731e+00 4.9293e+01
5575 1.5323e-04 1.1853e-04 3.1125e+00 9.8428e-01 3.6216e-01 2.3079e-02 1.5728e-01 -2.1917e+00 4.9299e+01
5576 1.5257e-04 1.1704e-04 3.1126e+00 9.8477e-01 3.6223e-01 1.5423e-02 9.8913e-02 -2.1581e+00 4.9305e+01
5577 1.5063e-04 1.1530e-04 3.1128e+00 9.8470e-01 3.6237e-01 -8.7147e-03 -2.6175e-01 -2.1835e+00 4.9311e+01
5578 1.5023e-04 1.1721e-04 3.1128e+00 9.8533e-01 3.6235e-01 3.1483e-03 -1.9558e-01 -2.1591e+00 4.9316e+01
5579 1.4848e-04 1.1524e-04 3.1130e+00 9.8607e-01 3.6285e-01 -2.1527e-02 1.3106e-01 -2.1963e+00 4.9322e+01
5580 1.4882e-04 1.1701e-04 3.1130e+00 9.8493e-01 3.6221e-01 1.2973e-02 2.0709e-01 -2.1955e+00 4.9327e+01
5581 1.4959e-04 1.1563e-04 3.1131e+00 9.8541e-01 3.6220e-01 -1.4451e-03 -1.0028e-01 -2.2036e+00 4.9333e+01
5582 1.5699e-04 1.1901e-04 3.1131e+00 9.8565e-01 3.6241e-01 1.6006e-02 2.0155e-01 -2.1822e+00 4.9338e+01
5583 1.5605e-04 1.1782e-04 3.1136e+00 9.8471e-01 3.6215e-01 -2.9795e-02 -3.4458e-02 -2.1750e+00 4.9344e+01
5584 1.5130e-04 1.1635e-04 3.1136e+00 9.8439e-01 3.6162e-01 -8.2298e-04 -6.2150e-02 -2.1953e+00 4.9349e+01
5585 1.5486e-04 1.1514e-04 3.1143e+00 9.8498e-01 3.6221e-01 -2.8713e-02 1.4272e-01 -2.1950e+00 4.9355e+01
5586 1.5458e-04 1.1548e-04 3.1137e+00 9.8472e-01 3.6184e-01 2.1004e-02 -6.6253e-03 -2.1951e+00 4.9361e+01
5587 1.5133e-04 1.1410e-04 3.1134e+00 9.8535e-01 3.6208e-01 -1.8457e-02 -2.8250e-01 -2.1936e+00 4.9366e+01
5588 1.5167e-04 1.1410e-04 3.1132e+00 9.8589e-01 3.6261e-01 -7.1581e-03 -7.6395e-03 -2.1758e+00 4.9372e+01
5589 1.5048e-04 1.1501e-04 3.1134e+00 9.8616e-01 3.6292e-01 -2.5739e-03 1.3654e-01 -2.2037e+00 4.9378e+01
5590 1.4965e-04 1.1432e-04 3.1134e+00 9.8594e-01 3.6263e-01 -1.4386e-02 3.7771e-01 -2.1938e+00 4.9383e+01
5591 1.5105e-04 1.1362e-04 3.1133e+00 9.8460e-01 3.6184e-01 1.4338e-02 -1.9100e-02 -2.1654e+00 4.9388e+01
5592 1.5244e-04 1.1389e-04 3.1134e+00 9.8509e-01 3.6220e-01 4.5304e-02 -1.9714e-01 -2.1929e+00 4.9393e+01
5593 1.5054e-04 1.1227e-04 3.1132e+00 9.8539e-01 3.6238e-01 2.4828e-02 1.4433e-01 -2.1790e+00 4.9399e+01
5594 1.5248e-04 1.1264e-04 3.1128e+00 9.8608e-01 3.6258e-01 -1.1856e-02 -2.1262e-02 -2.1880e+00 4.9404e+01
5595 1.5258e-04 1.1261e-04 3.1128e+00 9.8575e-01 3.6244e-01 -4.1559e-02 -7.3982e-03 -2.1428e+00 4.9409e+01
5596 1.5060e-04 1.1157e-04 3.1129e+00 9.8520e-01 3.6204e-01 -2.7745e-02 -2.0604e-01 -2.2019e+00 4.9414e+01
5597 1.5152e-04 1.1331e-04 3.1128e+00 9.8624e-01 3.6252e-01 4.0677e-02 2.8455e-01 -2.1625e+00 4.9420e+01
5598 1.5397e-04 1.1443e-04 3.1129e+00 9.8636e-01 3.6237e-01 2.9038e-03 -5.9768e-02 -2.1689e+00 4.9425e+01
5599 1.5353e-04 1.1413e-04 3.1132e+00 9.8611e-01 3.6242e-01 1.5921e-03 -7.1065e-02 -2.1835e+00 4.9431e+01
5600 1.5014e-04 1.1368e-04 3.1132e+00 9.8537e-01 3.6163e-01 1.2158e-02 -2.7648e-01 -2.1970e+00 4.9437e+01
5601 1.4992e-04 1.1172e-04 3.1129e+00 9.8502e-01 3.6144e-01 -3.0050e-03 -7.5823e-02 -2.1732e+00 4.9442e+01
5602 1.4835e-04 1.0858e-04 3.1130e+00 9.8601e-01 3.6239e-01 9.0759e-03 2.8032e-01 -2.1834e+00 4.9449e+01
5603 1.5074e-04 1.1101e-04 3.1135e+00 9.8591e-01 3.6204e-01 -1.1625e-04 -1.8967e-01 -2.1845e+00 4.9454e+01
5604 1.5030e-04 1.1112e-04 3.1135e+00 9.8544e-01 3.6211e-01 9.3493e-03 5.6854e-02 -2.1806e+00 4.9460e+01
5605 1.5300e-04 1.1436e-04 3.1133e+00 9.8556e-01 3.6212e-01 -1.4659e-02 -2.1283e-01 -2.1764e+00 4.9465e+01
5606 1.5260e-04 1.1453e-04 3.1129e+00 9.8532e-01 3.6166e-01 -8.0828e-03 -3.1340e-01 -2.1979e+00 4.9472e+01
5607 1.5228e-04 1.1346e-04 3.1131e+00 9.8555e-01 3.6203e-01 1.2485e-02 1.3491e-02 -2.1910e+00 4.9478e+01
5608 1.5153e-04 1.1256e-04 3.1131e+00 9.8585e-01 3.6222e-01 5.7232e-03 2.4594e-02 -2.1615e+00 4.9483e+01
5609 1.4987e-04 1.1054e-04 3.1131e+00 9.8562e-01 3.6216e-01 -5.4032e-03 6.9199e-02 -2.1732e+00 4.9489e+01
5610 1.4991e-04 1.1096e-04 3.1125e+00 9.8563e-01 3.6231e-01 8.1781e-03 1.7060e-01 -2.1866e+00 4.9494e+01
5611 1.5197e-04 1.1288e-04 3.1124e+00 9.8648e-01 3.6244e-01 2.4346e-03 5.1002e-02 -2.2098e+00 4.9499e+01
5612 1.4951e-04 1.1097e-04 3.1123e+00 9.8604e-01 3.6246e-01 1.7385e-02 2.1896e-01 -2.1888e+00 4.9505e+01
5613 1.4597e-04 1.0964e-04 3.1128e+00 9.8604e-01 3.6249e-01 5.2404e-02 8.2023e-02 -2.1659e+00 4.9512e+01
5614 1.4868e-04 1.1202e-04 3.1126e+00 9.8561e-01 3.6209e-01 -2.0747e-02 -1.6775e-01 -2.2006e+00 4.9517e+01
5615 1.5107e-04 1.1436e-04 3.1132e+00 9.8630e-01 3.6247e-01 -1.6575e-02 2.6759e-01 -2.1927e+00 4.9524e+01
5616 1.4935e-04 1.1280e-04 3.1128e+00 9.8600e-01 3.6176e-01 3.7941e-02 1.4096e-01 -2.1871e+00 4.9530e+01
5617 1.5013e-04 1.1239e-04 3.1134e+00 9.8641e-01 3.6235e-01 1.4380e-02 2.2241e-01 -2.1743e+00 4.9535e+01
5618 1.5013e-04 1.0988e-04 3.1133e+00 9.8586e-01 3.6212e-01 -3.1629e-03 -6.9205e-02 -2.1792e+00 4.9542e+01
5619 1.5268e-04 1.1239e-04 3.1136e+00 9.8597e-01 3.6250e-01 -6.5628e-03 3.3349e-01 -2.1747e+00 4.9548e+01
5620 1.5270e-04 1.1396e-04 3.1133e+00 9.8617e-01 3.6274e-01 9.3553e-03 4.2156e-01 -2.1800e+00 4.9553e+01
5621 1.5323e-04 1.1288e-04 3.1132e+00 9.8559e-01 3.6212e-01 -2.0122e-02 -1.5551e-01 -2.1749e+00 4.9559e+01
5622 1.4869e-04 1.1021e-04 3.1134e+00 9.8566e-01 3.6215e-01 -2.6571e-02 1.8405e-01 -2.1986e+00 4.9565e+01
5623 1.4914e-04 1.1191e-04 3.1133e+00 9.8532e-01 3.6193e-01 -1.3212e-02 1.8423e-01 -2.1738e+00 4.9571e+01
5624 1.5077e-04 1.1225e-04 3.1132e+00 9.8555e-01 3.6194e-01 2.4413e-02 1.5243e-01 -2.1816e+00 4.9577e+01
5625 1.4915e-04 1.1266e-04 3.1138e+00 9.8540e-01 3.6199e-01 9.9656e-03 -3.1384e-01 -2.1909e+00 4.9623e+01
5626 1.5197e-04 1.1545e-04 3.1134e+00 9.8644e-01 3.6280e-01 -2.8689e-02 -1.2896e-01 -2.1930e+00 4.9628e+01
5627 1.5035e-04 1.1317e-04 3.1133e+00 9.8612e-01 3.6256e-01 -6.6378e-03 -4.4509e-02 -2.2011e+00 4.9635e+01
5628 1.5089e-04 1.1587e-04 3.1130e+00 9.8661e-01 3.6261e-01 8.2468e-04 -5.8288e-02 -2.1857e+00 4.9640e+01
5629 1.5157e-04 1.1746e-04 3.1136e+00 9.8579e-01 3.6202e-01 3.2303e-03 -1.0006e-02 -2.2080e+00 4.9646e+01
5630 1.5030e-04 1.1740e-04 3.1134e+00 9.8550e-01 3.6211e-01 3.0655e-02 3.1882e-01 -2.1824e+00 4.9651e+01
5631 1.5106e-04 1.1567e-04 3.1128e+00 9.8617e-01 3.6244e-01 -7.0107e-02 4.2612e-01 -2.2012e+00 4.9656e+01
5632 1.5691e-04 1.2243e-04 3.1135e+00 9.8588e-01 3.6200e-01 -7.9566e-03 1.3583e-01 -2.1983e+00 4.9662e+01
5633 1.5550e-04 1.2389e-04 3.1135e+00 9.8629e-01 3.6214e-01 4.4635e-03 -1.7294e-01 -2.1770e+00 4.9667e+01
5634 1.5208e-04 1.2200e-04 3.1130e+00 9.8598e-01 3.6217e-01 -8.6872e-03 2.2452e-01 -2.1780e+00 4.9672e+01
5635 1.5353e-04 1.2347e-04 3.1135e+00 9.8656e-01 3.6233e-01 -3.7012e-02 -5.8095e-01 -2.1657e+00 4.9677e+01
5636 1.5307e-04 1.2239e-04 3.1136e+00 9.8563e-01 3.6171e-01 -1.6302e-02 2.7174e-01 -2.1401e+00 4.9683e+01
5637 1.5457e-04 1.2110e-04 3.1131e+00 9.8555e-01 3.6145e-01 -4.7047e-03 -1.3789e-01 -2.2026e+00 4.9688e+01
5638 1.5384e-04 1.2057e-04 3.1137e+00 9.8611e-01 3.6193e-01 2.7902e-02 -7.8936e-02 -2.1884e+00 4.9694e+01
5639 1.5278e-04 1.1861e-04 3.1136e+00 9.8630e-01 3.6238e-01 -7.6648e-03 -2.1684e-01 -2.1997e+00 4.9699e+01
5640 1.5495e-04 1.1828e-04 3.1135e+00 9.8675e-01 3.6252e-01 5.6086e-02 -2.1280e-01 -2.1879e+00 4.9704e+01
5641 1.5570e-04 1.1937e-04 3.1137e+00 9.8656e-01 3.6195e-01 2.4280e-02 4.4210e-02 -2.1877e+00 4.9712e+01
5642 1.5661e-04 1.1996e-04 3.1142e+00 9.8669e-01 3.6229e-01 -1.1803e-02 -4.1126e-02 -2.1745e+00 4.9717e+01
5643 1.5157e-04 1.1724e-04 3.1136e+00 9.8685e-01 3.6229e-01 9.3717e-03 2.7109e-01 -2.1602e+00 4.9724e+01
5644 1.5177e-04 1.1815e-04 3.1137e+00 9.8755e-01 3.6226e-01 2.1981e-02 -3.1755e-02 -2.1869e+00 4.9730e+01
5645 1.5214e-04 1.1825e-04 3.1133e+00 9.8643e-01 3.6194e-01 -1.0085e-02 1.0529e-02 -2.1943e+00 4.9736e+01
5646 1.5288e-04 1.1883e-04 3.1134e+00 9.8529e-01 3.6117e-01 -2.0245e-02 -4.0129e-01 -2.1848e+00 4.9742e+01
5647 1.5341e-04 1.1985e-04 3.1133e+00 9.8695e-01 3.6227e-01 -2.1026e-03 -1.9741e-01 -2.1637e+00 4.9748e+01
5648 1.5319e-04 1.1712e-04 3.1135e+00 9.8733e-01 3.6266e-01 -5.1774e-03 1.1512e-01 -2.1977e+00 4.9753e+01
5649 1.5326e-04 1.1605e-04 3.1136e+00 9.8704e-01 3.6234e-01 -1.5418e-02 -2.8011e-01 -2.1841e+00 4.9758e+01
5650 1.5324e-04 1.1559e-04 3.1135e+00 9.8654e-01 3.6202e-01 3.2149e-02 -1.2868e-01 -2.1713e+00 4.9764e+01
5651 1.5594e-04 1.1920e-04 3.1135e+00 9.8623e-01 3.6150e-01 1.2886e-02 -1.9146e-01 -2.1745e+00 4.9769e+01
5652 1.5727e-04 1.1832e-04 3.1137e+00 9.8803e-01 3.6293e-01 1.8384e-04 4.7033e-01 -2.1716e+00 4.9775e+01
5653 1.5655e-04 1.1987e-04 3.1136e+00 9.8766e-01 3.6240e-01 -4.4980e-02 -2.8965e-01 -2.1878e+00 4.9780e+01
5654 1.5914e-04 1.2143e-04 3.1135e+00 9.8748e-01 3.6255e-01 -4.1479e-02 1.0879e-01 -2.1679e+00 4.9786e+01
5655 1.5768e-04 1.2160e-04 3.1140e+00 9.8726e-01 3.6225e-01 -2.5779e-02 7.9740e-03 -2.1853e+00 4.9792e+01
5656 1.5831e-04 1.2218e-04 3.1137e+00 9.8734e-01 3.6213e-01 -1.5769e-03 1.4223e-01 -2.1838e+00 4.9798e+01
5657 1.5810e-04 1.2237e-04 3.1142e+00 9.8698e-01 3.6206e-01 3.7832e-03 -1.0214e-01 -2.1827e+00 4.9805e+01
5658 1.5271e-04 1.1819e-04 3.1146e+00 9.8712e-01 3.6220e-01 2.4332e-02 -1.8718e-01 -2.1993e+00 4.9810e+01
5659 1.4918e-04 1.1654e-04 3.1144e+00 9.8735e-01 3.6251e-01 -4.8842e-02 -1.7059e-02 -2.1842e+00 4.9817e+01
5660 1.5537e-04 1.2051e-04 3.1142e+00 9.8753e-01 3.6243e-01 1.1118e-03 3.5383e-02 -2.1786e+00 4.9824e+01
5661 1.5384e-04 1.1983e-04 3.1145e+00 9.8673e-01 3.6203e-01 -1.6167e-02 -1.2611e-01 -2.1909e+00 4.9830e+01
5662 1.5216e-04 1.1822e-04 3.1147e+00 9.8688e-01 3.6224e-01 -1.5469e-02 5.2838e-02 -2.1941e+00 4.9837e+01
5663 1.5072e-04 1.1850e-04 3.1153e+00 9.8689e-01 3.6248e-01 8.4355e-03 5.2459e-01 -2.1846e+00 4.9843e+01
5664 1.5179e-04 1.1921e-04 3.1150e+00 9.8766e-01 3.6259e-01 2.6603e-02 7.0693e-02 -2.1827e+00 4.9849e+01
5665 1.5249e-04 1.2068e-04 3.1153e+00 9.8700e-01 3.6233e-01 3.1298e-02 -1.3314e-01 -2.1825e+00 4.9854e+01
5666 1.5288e-04 1.1839e-04 3.1145e+00 9.8710e-01 3.6252e-01 1.3010e-03 4.4707e-01 -2.1945e+00 4.9860e+01
5667 1.5340e-04 1.1788e-04 3.1146e+00 9.8714e-01 3.6244e-01 -1.1940e-02 -1.9906e-01 -2.1820e+00 4.9866e+01
5668 1.4969e-04 1.1669e-04 3.1148e+00 9.8738e-01 3.6281e-01 1.5472e-02 5.2276e-01 -2.2085e+00 4.9871e+01
5669 1.4695e-04 1.1582e-04 3.1150e+00 9.8647e-01 3.6243e-01 1.9226e-02 1.2249e-01 -2.1690e+00 4.9876e+01
5670 1.4958e-04 1.1743e-04 3.1143e+00 9.8638e-01 3.6217e-01 -1.7420e-02 1.5707e-01 -2.1906e+00 4.9881e+01
5671 1.4884e-04 1.1814e-04 3.1146e+00 9.8678e-01 3.6271e-01 3.3562e-02 -3.2589e-02 -2.2049e+00 4.9887e+01
5672 1.4721e-04 1.1665e-04 3.1148e+00 9.8669e-01 3.6255e-01 -3.1980e-03 4.5425e-01 -2.1942e+00 4.9892e+01
5673 1.4881e-04 1.1426e-04 3.1147e+00 9.8795e-01 3.6318e-01 -7.6361e-03 2.3515e-01 -2.1986e+00 4.9898e+01
5674 1.5354e-04 1.1714e-04 3.1147e+00 9.8738e-01 3.6212e-01 -1.4372e-02 -6.9717e-02 -2.1585e+00 4.9903e+01
5675 1.5477e-04 1.1722e-04 3.1145e+00 9.8718e-01 3.6202e-01 -4.0662e-02 -2.2997e-01 -2.1613e+00 4.9908e+01
5676 1.5026e-04 1.1559e-04 3.1140e+00 9.8691e-01 3.6183e-01 -2.5160e-02 -2.0499e-01 -2.1982e+00 4.9914e+01
5677 1.5429e-04 1.1788e-04 3.1139e+00 9.8608e-01 3.6133e-01 1.2461e-02 -2.7216e-01 -2.1967e+00 4.9919e+01
5678 1.5251e-04 1.1680e-04 3.1142e+00 9.8623e-01 3.6157e-01 2.4075e-02 -1.1084e-01 -2.2178e+00 4.9925e+01
5679 1.5314e-04 1.1744e-04 3.1141e+00 9.8644e-01 3.6184e-01 7.3024e-03 -1.7777e-01 -2.2149e+00 4.9930e+01
5680 1.5759e-04 1.1921e-04 3.1141e+00 9.8661e-01 3.6224e-01 6.4272e-04 3.5829e-01 -2.1640e+00 4.9936e+01
5681 1.6284e-04 1.1960e-04 3.1144e+00 9.8821e-01 3.6281e-01 3.1696e-03 -3.8915e-02 -2.1782e+00 4.9942e+01
5682 1.5823e-04 1.1444e-04 3.1144e+00 9.8786e-01 3.6251e-01 1.0530e-02 -2.0150e-01 -2.1763e+00 4.9948e+01
5683 1.5768e-04 1.1621e-04 3.1147e+00 9.8767e-01 3.6248e-01 -5.2856e-03 9.9749e-02 -2.1904e+00 4.9954e+01
5684 1.5471e-04 1.1294e-04 3.1148e+00 9.8768e-01 3.6263e-01 1.2318e-02 2.3651e-02 -2.1782e+00 4.9960e+01
5685 1.5804e-04 1.1559e-04 3.1149e+00 9.8771e-01 3.6249e-01 -7.6148e-03 1.1949e-02 -2.1810e+00 4.9966e+01
5686 1.5531e-04 1.1354e-04 3.1146e+00 9.8811e-01 3.6264e-01 1.3318e-02 -5.4843e-02 -2.1835e+00 4.9972e+01
5687 1.5784e-04 1.1503e-04 3.1148e+00 9.8744e-01 3.6230e-01 -2.0203e-02 -7.6736e-02 -2.1890e+00 4.9977e+01
5688 1.5349e-04 1.1162e-04 3.1149e+00 9.8703e-01 3.6225e-01 -2.4042e-02 7.1309e-02 -2.1519e+00 4.9983e+01
5689 1.5531e-04 1.1490e-04 3.1152e+00 9.8719e-01 3.6238e-01 -3.2582e-02 -1.1665e-02 -2.1625e+00 4.9988e+01
5690 1.5475e-04 1.1462e-04 3.1149e+00 9.8686e-01 3.6225e-01 1.6037e-03 2.4166e-01 -2.1917e+00 4.9994e+01
5691 1.5442e-04 1.1438e-04 3.1155e+00 9.8680e-01 3.6274e-01 9.1192e-03 3.4520e-01 -2.1822e+00 5.0001e+01
5692 1.5855e-04 1.1620e-04 3.1154e+00 9.8681e-01 3.6255e-01 -9.5237e-03 -1.6406e-01 -2.2097e+00 5.0006e+01
5693 1.5573e-04 1.1423e-04 3.1152e+00 9.8645e-01 3.6225e-01 7.3717e-03 2.2274e-01 -2.1671e+00 5.0011e+01
5694 1.5550e-04 1.1574e-04 3.1153e+00 9.8668e-01 3.6200e-01 -1.7437e-02 -1.3480e-01 -2.1947e+00 5.0016e+01
5695 1.5432e-04 1.1144e-04 3.1155e+00 9.8672e-01 3.6243e-01 5.3786e-03 1.2906e-01 -2.1624e+00 5.0022e+01
5696 1.5429e-04 1.1212e-04 3.1159e+00 9.8590e-01 3.6191e-01 2.7450e-02 4.6412e-01 -2.1815e+00 5.0027e+01
5697 1.5323e-04 1.1299e-04 3.1160e+00 9.8673e-01 3.6231e-01 -1.6849e-02 -9.7210e-02 -2.1513e+00 5.0033e+01
5698 1.5478e-04 1.1349e-04 3.1163e+00 9.8666e-01 3.6239e-01 -3.5556e-02 6.6384e-02 -2.1833e+00 5.0038e+01
5699 1.5684e-04 1.1513e-04 3.1168e+00 9.8711e-01 3.6255e-01 1.5109e-02 -3.7382e-01 -2.1859e+00 5.0043e+01
5700 1.5430e-04 1.1310e-04 3.1162e+00 9.8686e-01 3.6264e-01 -4.5973e-03 -1.3152e-01 -2.2045e+00 5.0050e+01
5701 1.5573e-04 1.1614e-04 3.1157e+00 9.8654e-01 3.6233e-01 1.5043e-02 5.1924e-01 -2.1973e+00 5.0055e+01
5702 1.5803e-04 1.1656e-04 3.1159e+00 9.8570e-01 3.6171e-01 3.0938e-02 2.4517e-01 -2.1884e+00 5.0061e+01
5703 1.5715e-04 1.1602e-04 3.1157e+00 9.8568e-01 3.6142e-01 3.7779e-02 -8.1052e-02 -2.1621e+00 5.0066e+01
5704 1.5279e-04 1.1440e-04 3.1157e+00 9.8636e-01 3.6164e-01 -5.7388e-02 1.5790e-01 -2.1899e+00 5.0072e+01
5705 1.5439e-04 1.1531e-04 3.1157e+00 9.8604e-01 3.6151e-01 -3.4388e-02 1.3511e-01 -2.1719e+00 5.0077e+01
5706 1.5327e-04 1.1325e-04 3.1157e+00 9.8667e-01 3.6217e-01 1.4705e-02 3.9086e-02 -2.1900e+00 5.0083e+01
5707 1.5148e-04 1.1207e-04 3.1157e+00 9.8631e-01 3.6176e-01 4.8035e-02 3.6136e-03 -2.2129e+00 5.0090e+01
5708 1.4798e-04 1.1072e-04 3.1166e+00 9.8563e-01 3.6143e-01 -1.5464e-02 8.9535e-02 -2.1743e+00 5.0095e+01
5709 1.4627e-04 1.1000e-04 3.1173e+00 9.8580e-01 3.6153e-01 9.4871e-03 -2.2681e-01 -2.2018e+00 5.0100e+01
5710 1.5080e-04 1.1167e-04 3.1168e+00 9.8591e-01 3.6190e-01 1.3552e-02 -2.6675e-01 -2.1744e+00 5.0106e+01
5711 1.5209e-04 1.1448e-04 3.1164e+00 9.8643e-01 3.6184e-01 -7.2484e-03 8.1853e-02 -2.1830e+00 5.0112e+01
5712 1.5273e-04 1.1451e-04 3.1166e+00 9.8728e-01 3.6219e-01 -5.9166e-03 1.0334e-01 -2.1848e+00 5.0118e+01
5713 1.5685e-04 1.1632e-04 3.1170e+00 9.8690e-01 3.6200e-01 -3.6461e-03 -9.9669e-02 -2.1632e+00 5.0124e+01
5714 1.5768e-04 1.1619e-04 3.1169e+00 9.8637e-01 3.6168e-01 -2.6626e-03 -7.9161e-02 -2.1818e+00 5.0129e+01
5715 1.5691e-04 1.1639e-04 3.1172e+00 9.8765e-01 3.6226e-01 -2.7635e-02 1.2880e-01 -2.1830e+00 5.0135e+01
5716 1.5690e-04 1.1696e-04 3.1171e+00 9.8647e-01 3.6151e-01 1.7276e-02 1.3032e-02 -2.1475e+00 5.0141e+01
5717 1.5860e-04 1.1998e-04 3.1174e+00 9.8729e-01 3.6191e-01 -3.6878e-03 -1.8846e-01 -2.1969e+00 5.0147e+01
5718 1.5357e-04 1.1651e-04 3.1172e+00 9.8673e-01 3.6164e-01 -1.1638e-02 4.4617e-02 -2.1826e+00 5.0152e+01
5719 1.5190e-04 1.1457e-04 3.1168e+00 9.8787e-01 3.6204e-01 1.1334e-02 -8.6122e-02 -2.2112e+00 5.0162e+01
5720 1.4881e-04 1.1135e-04 3.1172e+00 9.8803e-01 3.6265e-01 -9.2569e-03 1.6515e-01 -2.1573e+00 5.0168e+01
5721 1.4753e-04 1.1250e-04 3.1178e+00 9.8772e-01 3.6279e-01 -3.1492e-02 -1.0738e-01 -2.2184e+00 5.0175e+01
5722 1.4495e-04 1.1058e-04 3.1173e+00 9.8752e-01 3.6216e-01 1.5154e-02 2.2245e-01 -2.1959e+00 5.0180e+01
5723 1.4627e-04 1.1173e-04 3.1172e+00 9.8677e-01 3.6190e-01 -1.4638e-02 3.0891e-01 -2.1750e+00 5.0186e+01
5724 1.4577e-04 1.1256e-04 3.1167e+00 9.8665e-01 3.6187e-01 3.6348e-03 -3.0163e-02 -2.1895e+00 5.0192e+01
5725 1.4401e-04 1.1088e-04 3.1166e+00 9.8787e-01 3.6268e-01 -6.3544e-03 2.2918e-01 -2.2111e+00 5.0198e+01
5726 1.4660e-04 1.1311e-04 3.1164e+00 9.8745e-01 3.6236e-01 -2.2916e-03 1.8243e-01 -2.1846e+00 5.0204e+01
5727 1.4713e-04 1.1485e-04 3.1166e+00 9.8666e-01 3.6198e-01 8.7621e-03 1.7580e-01 -2.1911e+00 5.0209e+01
5728 1.4648e-04 1.1096e-04 3.1165e+00 9.8612e-01 3.6186e-01 2.2858e-02 -1.9406e-02 -2.1877e+00 5.0215e+01
5729 1.4867e-04 1.1073e-04 3.1164e+00 9.8737e-01 3.6224e-01 2.5308e-03 -6.0882e-02 -2.1870e+00 5.0221e+01
5730 1.4821e-04 1.1152e-04 3.1167e+00 9.8670e-01 3.6177e-01 1.7768e-02 -3.0937e-01 -2.1950e+00 5.0226e+01
5731 1.5191e-04 1.1407e-04 3.1168e+00 9.8684e-01 3.6213e-01 -6.1465e-03 2.5349e-02 -2.1699e+00 5.0231e+01
5732 1.5246e-04 1.1596e-04 3.1170e+00 9.8680e-01 3.6191e-01 7.4764e-03 3.0723e-02 -2.1949e+00 5.0236e+01
5733 1.5378e-04 1.1631e-04 3.1171e+00 9.8655e-01 3.6170e-01 -1.7291e-02 -8.5147e-02 -2.1844e+00 5.0242e+01
5734 1.5409e-04 1.1637e-04 3.1172e+00 9.8583e-01 3.6136e-01 1.7806e-02 -1.1293e-01 -2.1877e+00 5.0248e+01
5735 1.5316e-04 1.1750e-04 3.1172e+00 9.8668e-01 3.6192e-01 4.9712e-04 -6.9891e-02 -2.1811e+00 5.0254e+01
5736 1.4995e-04 1.1624e-04 3.1172e+00 9.8741e-01 3.6227e-01 -1.5828e-02 3.9808e-02 -2.1806e+00 5.0259e+01
5737 1.5198e-04 1.1741e-04 3.1173e+00 9.8758e-01 3.6215e-01 3.5892e-02 -4.0399e-01 -2.2008e+00 5.0265e+01
5738 1.4908e-04 1.1562e-04 3.1175e+00 9.8694e-01 3.6218e-01 1.4847e-02 2.3696e-01 -2.1989e+00 5.0270e+01
5739 1.4889e-04 1.1586e-04 3.1175e+00 9.8677e-01 3.6173e-01 -8.7681e-03 3.3294e-03 -2.1784e+00 5.0276e+01
5740 1.4854e-04 1.1519e-04 3.1173e+00 9.8710e-01 3.6193e-01 1.6601e-02 4.8167e-01 -2.1826e+00 5.0281e+01
5741 1.5381e-04 1.1692e-04 3.1169e+00 9.8743e-01 3.6189e-01 4.0075e-04 -1.6718e-01 -2.1780e+00 5.0287e+01
5742 1.5293e-04 1.1666e-04 3.1168e+00 9.8758e-01 3.6213e-01 -1.0552e-02 2.2756e-01 -2.1698e+00 5.0294e+01
5743 1.5266e-04 1.1913e-04 3.1169e+00 9.8755e-01 3.6207e-01 -1.9477e-02 -3.4498e-01 -2.1861e+00 5.0299e+01
5744 1.5009e-04 1.1516e-04 3.1172e+00 9.8731e-01 3.6246e-01 -1.7114e-02 1.4223e-01 -2.1777e+00 5.0304e+01
