t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
3304 1.8293e-03 1.2249e-03 1.0985e+00 1.8908e+00 4.1042e-01 2.6771e-02 -4.8302e-02 -9.9373e+00 2.1082e+01
3305 1.7910e-03 1.2098e-03 1.0986e+00 1.8943e+00 4.1194e-01 -1.8638e-02 1.9275e-02 -9.9210e+00 2.1090e+01
3306 1.8135e-03 1.2129e-03 1.0991e+00 1.8951e+00 4.1321e-01 1.6565e-02 -1.5378e-01 -9.9158e+00 2.1096e+01
3307 1.7917e-03 1.1923e-03 1.0994e+00 1.8992e+00 4.1420e-01 -2.9859e-02 7.5895e-02 -9.7691e+00 2.1103e+01
3308 1.7988e-03 1.1925e-03 1.1002e+00 1.9003e+00 4.1402e-01 6.9189e-03 2.9746e-01 -9.7732e+00 2.1110e+01
3309 1.7772e-03 1.1738e-03 1.1009e+00 1.9014e+00 4.1336e-01 -2.1284e-03 -7.4833e-02 -9.8975e+00 2.1117e+01
3310 1.8259e-03 1.2209e-03 1.1004e+00 1.8995e+00 4.1331e-01 7.3450e-02 1.3198e-01 -9.8061e+00 2.1125e+01
3311 1.8057e-03 1.2109e-03 1.1007e+00 1.9006e+00 4.1426e-01 -3.6861e-02 2.5511e-02 -9.8683e+00 2.1132e+01
3312 1.8024e-03 1.2023e-03 1.1004e+00 1.9036e+00 4.1469e-01 2.9231e-02 3.2863e-02 -9.8438e+00 2.1138e+01
3313 1.7887e-03 1.1990e-03 1.1007e+00 1.9019e+00 4.1391e-01 -2.2892e-02 2.5696e-02 -9.8863e+00 2.1146e+01
3314 1.7915e-03 1.1825e-03 1.1014e+00 1.9032e+00 4.1510e-01 6.0707e-02 1.0326e-01 -9.8704e+00 2.1153e+01
3315 1.7853e-03 1.1914e-03 1.1021e+00 1.9035e+00 4.1601e-01 2.8725e-02 -4.2606e-03 -9.8198e+00 2.1161e+01
3316 1.7749e-03 1.1895e-03 1.1033e+00 1.9032e+00 4.1587e-01 1.7097e-02 3.3750e-02 -9.7385e+00 2.1167e+01
3317 1.8027e-03 1.2052e-03 1.1033e+00 1.9023e+00 4.1378e-01 -6.7600e-03 -3.8709e-01 -9.7820e+00 2.1174e+01
3318 1.8043e-03 1.2097e-03 1.1028e+00 1.9000e+00 4.1395e-01 2.5589e-02 7.5861e-03 -9.9383e+00 2.1181e+01
3319 1.7959e-03 1.2138e-03 1.1030e+00 1.8969e+00 4.1349e-01 -3.7838e-02 1.6145e-02 -9.9212e+00 2.1188e+01
3320 1.7830e-03 1.1952e-03 1.1034e+00 1.8931e+00 4.1364e-01 -2.7195e-02 1.2005e-01 -9.8532e+00 2.1195e+01
3321 1.7893e-03 1.2158e-03 1.1038e+00 1.8935e+00 4.1249e-01 -9.2750e-03 -1.0070e-01 -9.9197e+00 2.1202e+01
3322 1.7833e-03 1.2150e-03 1.1029e+00 1.8991e+00 4.1161e-01 3.4151e-02 -4.9838e-02 -9.8306e+00 2.1208e+01
3323 1.8251e-03 1.2200e-03 1.1028e+00 1.9008e+00 4.1241e-01 6.9984e-03 2.2884e-03 -9.9309e+00 2.1215e+01
3324 1.7812e-03 1.2249e-03 1.1030e+00 1.8984e+00 4.1427e-01 -1.6499e-02 -8.9971e-02 -9.7600e+00 2.1221e+01
3325 1.7439e-03 1.2076e-03 1.1031e+00 1.9021e+00 4.1537e-01 5.1941e-02 2.7913e-01 -9.7481e+00 2.1228e+01
3326 1.7554e-03 1.2105e-03 1.1029e+00 1.8969e+00 4.1210e-01 6.4391e-02 1.4475e-01 -9.8588e+00 2.1235e+01
3327 1.7456e-03 1.2020e-03 1.1036e+00 1.8965e+00 4.1326e-01 -1.4868e-02 1.2116e-02 -9.7881e+00 2.1242e+01
3328 1.7574e-03 1.2038e-03 1.1041e+00 1.9027e+00 4.1377e-01 -1.4148e-02 -6.3431e-02 -9.8815e+00 2.1248e+01
3329 1.7655e-03 1.2030e-03 1.1046e+00 1.9032e+00 4.1335e-01 7.0020e-02 -1.5116e-01 -9.7328e+00 2.1255e+01
3330 1.7286e-03 1.1862e-03 1.1041e+00 1.9060e+00 4.1259e-01 5.2189e-02 6.3004e-02 -9.9414e+00 2.1261e+01
3331 1.7418e-03 1.2105e-03 1.1044e+00 1.9076e+00 4.1400e-01 1.8880e-02 1.9192e-01 -9.8947e+00 2.1268e+01
3332 1.7330e-03 1.2021e-03 1.1059e+00 1.9033e+00 4.1298e-01 -4.5632e-03 2.6205e-01 -9.8805e+00 2.1275e+01
3333 1.7328e-03 1.1881e-03 1.1069e+00 1.9023e+00 4.1289e-01 -3.3364e-03 -1.7229e-01 -9.8976e+00 2.1281e+01
3334 1.7546e-03 1.2200e-03 1.1057e+00 1.9014e+00 4.1314e-01 -3.2513e-02 -4.0378e-02 -9.9651e+00 2.1288e+01
3335 1.7483e-03 1.2270e-03 1.1058e+00 1.8980e+00 4.1392e-01 -3.0097e-02 6.5031e-02 -9.8397e+00 2.1295e+01
3336 1.7537e-03 1.2251e-03 1.1069e+00 1.8955e+00 4.1006e-01 -5.1180e-02 -9.8381e-02 -9.8330e+00 2.1301e+01
3337 1.7520e-03 1.2400e-03 1.1071e+00 1.8965e+00 4.1177e-01 -3.0820e-02 -6.5225e-02 -9.9513e+00 2.1307e+01
3338 1.7473e-03 1.2326e-03 1.1077e+00 1.8957e+00 4.1137e-01 -4.2478e-02 -1.1143e-01 -9.8823e+00 2.1314e+01
3339 1.7436e-03 1.2571e-03 1.1074e+00 1.9011e+00 4.1274e-01 1.3533e-02 -5.9493e-02 -9.9415e+00 2.1320e+01
3340 1.7872e-03 1.2581e-03 1.1084e+00 1.9025e+00 4.1171e-01 -4.6339e-02 -1.6282e-01 -9.8819e+00 2.1327e+01
3341 1.7443e-03 1.2263e-03 1.1089e+00 1.9029e+00 4.1323e-01 -5.5571e-02 -7.7287e-02 -9.8514e+00 2.1333e+01
3342 1.7530e-03 1.2218e-03 1.1088e+00 1.8999e+00 4.1283e-01 -8.1381e-02 -8.4987e-02 -9.9402e+00 2.1340e+01
3343 1.7517e-03 1.2319e-03 1.1084e+00 1.9013e+00 4.1407e-01 -9.4323e-04 6.5754e-02 -9.7910e+00 2.1348e+01
3344 1.7570e-03 1.2305e-03 1.1081e+00 1.9060e+00 4.1375e-01 2.1074e-02 -1.2061e-01 -9.7403e+00 2.1355e+01
3345 1.7432e-03 1.2351e-03 1.1088e+00 1.9075e+00 4.1437e-01 8.8067e-02 -1.9326e-01 -9.8909e+00 2.1362e+01
3346 1.7171e-03 1.2058e-03 1.1089e+00 1.9083e+00 4.1507e-01 -3.4869e-02 2.9478e-02 -9.8202e+00 2.1368e+01
3347 1.7146e-03 1.2034e-03 1.1081e+00 1.9066e+00 4.1568e-01 2.7418e-02 9.9265e-02 -9.8453e+00 2.1375e+01
3348 1.6725e-03 1.1663e-03 1.1069e+00 1.9081e+00 4.1294e-01 3.1223e-02 -2.0349e-01 -9.8798e+00 2.1382e+01
3349 1.6753e-03 1.1570e-03 1.1069e+00 1.9062e+00 4.1391e-01 -2.1180e-02 1.4145e-01 -9.8134e+00 2.1389e+01
3350 1.7208e-03 1.1804e-03 1.1072e+00 1.8999e+00 4.1314e-01 -1.0221e-01 -1.6339e-01 -9.8402e+00 2.1395e+01
3351 1.7173e-03 1.1762e-03 1.1085e+00 1.8992e+00 4.1150e-01 -2.1342e-02 -6.1462e-02 -9.9426e+00 2.1402e+01
3352 1.7357e-03 1.2015e-03 1.1081e+00 1.8970e+00 4.1292e-01 -1.6215e-02 -1.2676e-01 -9.9242e+00 2.1410e+01
3353 1.7484e-03 1.2112e-03 1.1091e+00 1.8978e+00 4.1391e-01 4.2442e-02 6.8056e-02 -9.9305e+00 2.1417e+01
3354 1.7323e-03 1.2011e-03 1.1099e+00 1.8964e+00 4.1505e-01 -5.8652e-02 3.6384e-01 -9.8646e+00 2.1423e+01
3355 1.7477e-03 1.1959e-03 1.1098e+00 1.8945e+00 4.1157e-01 1.2552e-02 -1.6106e-01 -9.9179e+00 2.1430e+01
3356 1.7225e-03 1.1798e-03 1.1105e+00 1.8944e+00 4.1351e-01 -4.7272e-03 -1.8783e-01 -9.7661e+00 2.1436e+01
3357 1.7205e-03 1.1875e-03 1.1117e+00 1.8940e+00 4.1338e-01 -1.9699e-02 4.4493e-02 -9.8520e+00 2.1442e+01
3358 1.7032e-03 1.1917e-03 1.1123e+00 1.8912e+00 4.1314e-01 6.0748e-02 -6.7557e-02 -9.9314e+00 2.1449e+01
3359 1.7340e-03 1.1964e-03 1.1130e+00 1.8878e+00 4.1376e-01 2.9520e-02 9.8873e-02 -9.8094e+00 2.1456e+01
3360 1.7547e-03 1.2001e-03 1.1122e+00 1.8877e+00 4.1371e-01 9.3099e-03 -1.7124e-01 -9.9267e+00 2.1462e+01
3361 1.7376e-03 1.2177e-03 1.1128e+00 1.8897e+00 4.1529e-01 -5.5646e-02 4.5421e-03 -9.9466e+00 2.1469e+01
3362 1.7082e-03 1.1894e-03 1.1126e+00 1.8900e+00 4.1425e-01 -8.0486e-02 1.1590e-01 -9.9075e+00 2.1475e+01
3363 1.6769e-03 1.1981e-03 1.1132e+00 1.8893e+00 4.1516e-01 1.4321e-02 4.1181e-02 -9.9025e+00 2.1482e+01
3364 1.6837e-03 1.1893e-03 1.1126e+00 1.8884e+00 4.1662e-01 -2.3936e-02 3.0182e-01 -9.8854e+00 2.1489e+01
3365 1.7012e-03 1.1946e-03 1.1128e+00 1.8911e+00 4.1385e-01 1.1363e-01 3.5835e-01 -9.9460e+00 2.1496e+01
3366 1.7291e-03 1.2082e-03 1.1129e+00 1.8878e+00 4.1357e-01 4.5824e-02 5.1218e-02 -9.9390e+00 2.1503e+01
3367 1.7072e-03 1.1959e-03 1.1134e+00 1.8900e+00 4.1497e-01 1.5707e-02 -2.7974e-02 -9.9273e+00 2.1510e+01
3368 1.7455e-03 1.2266e-03 1.1135e+00 1.8850e+00 4.1135e-01 4.1050e-02 9.3310e-02 -9.7995e+00 2.1516e+01
3369 1.7119e-03 1.1936e-03 1.1130e+00 1.8923e+00 4.1298e-01 3.0061e-02 -1.6987e-02 -9.7678e+00 2.1523e+01
3370 1.7167e-03 1.2075e-03 1.1136e+00 1.8932e+00 4.1319e-01 8.4994e-02 2.1751e-01 -9.7922e+00 2.1530e+01
3371 1.7408e-03 1.2088e-03 1.1142e+00 1.8927e+00 4.1236e-01 1.0496e-02 -2.7238e-01 -9.9147e+00 2.1536e+01
3372 1.7312e-03 1.1864e-03 1.1147e+00 1.8935e+00 4.1244e-01 -1.9739e-02 -2.8032e-02 -9.8755e+00 2.1543e+01
3373 1.7355e-03 1.1932e-03 1.1151e+00 1.8952e+00 4.1149e-01 3.1335e-03 2.7953e-02 -9.7696e+00 2.1549e+01
3374 1.6763e-03 1.1761e-03 1.1173e+00 1.9004e+00 4.1662e-01 -4.1092e-02 1.0385e-01 -9.8694e+00 2.1556e+01
3375 1.6732e-03 1.1577e-03 1.1179e+00 1.8970e+00 4.1483e-01 -1.2169e-02 1.0109e-01 -9.7751e+00 2.1563e+01
3376 1.6991e-03 1.1862e-03 1.1171e+00 1.8917e+00 4.1334e-01 3.2556e-02 -2.6883e-01 -9.8746e+00 2.1570e+01
3377 1.6853e-03 1.2070e-03 1.1180e+00 1.8900e+00 4.1621e-01 1.0048e-02 1.7935e-02 -9.8577e+00 2.1576e+01
3378 1.6828e-03 1.1973e-03 1.1180e+00 1.8891e+00 4.1529e-01 -4.8891e-03 -9.8972e-03 -9.7440e+00 2.1582e+01
3379 1.6696e-03 1.1869e-03 1.1179e+00 1.8902e+00 4.1436e-01 -2.5853e-02 1.8727e-01 -9.7528e+00 2.1589e+01
3380 1.6882e-03 1.1925e-03 1.1180e+00 1.8879e+00 4.1392e-01 9.5122e-02 1.7607e-01 -9.8389e+00 2.1596e+01
3381 1.7134e-03 1.2044e-03 1.1178e+00 1.8897e+00 4.1229e-01 5.5877e-02 2.5705e-02 -9.8607e+00 2.1602e+01
3382 1.6905e-03 1.2115e-03 1.1182e+00 1.8892e+00 4.1216e-01 -3.3562e-02 -1.1927e-01 -9.8571e+00 2.1609e+01
3383 1.6789e-03 1.1977e-03 1.1184e+00 1.8865e+00 4.1270e-01 -1.5110e-05 -1.5290e-01 -9.8270e+00 2.1617e+01
3384 1.6785e-03 1.1975e-03 1.1185e+00 1.8867e+00 4.1357e-01 -7.4857e-02 1.1002e-01 -9.8040e+00 2.1624e+01
3385 1.6453e-03 1.1837e-03 1.1191e+00 1.8879e+00 4.1209e-01 -3.8051e-02 -1.0411e-01 -9.8247e+00 2.1631e+01
3386 1.6170e-03 1.1683e-03 1.1208e+00 1.8934e+00 4.1560e-01 3.1184e-03 -9.0553e-02 -9.8170e+00 2.1637e+01
3387 1.6417e-03 1.1862e-03 1.1207e+00 1.8927e+00 4.1564e-01 -4.0658e-03 1.0260e-01 -9.8662e+00 2.1644e+01
3388 1.6168e-03 1.1596e-03 1.1215e+00 1.8967e+00 4.1705e-01 -4.2757e-03 1.1620e-01 -9.8026e+00 2.1651e+01
3389 1.6122e-03 1.1643e-03 1.1212e+00 1.8929e+00 4.1570e-01 -1.7178e-02 3.2470e-02 -9.8121e+00 2.1658e+01
3390 1.6017e-03 1.1466e-03 1.1214e+00 1.8906e+00 4.1578e-01 3.4672e-02 1.2246e-01 -9.8193e+00 2.1664e+01
3391 1.5967e-03 1.1409e-03 1.1220e+00 1.8949e+00 4.1557e-01 -6.2596e-02 -7.6049e-02 -9.8673e+00 2.1671e+01
3392 1.6250e-03 1.1546e-03 1.1213e+00 1.8970e+00 4.1665e-01 1.3714e-02 -2.4253e-01 -9.8206e+00 2.1677e+01
3393 1.6607e-03 1.1890e-03 1.1219e+00 1.8930e+00 4.1659e-01 8.1599e-02 1.2810e-01 -9.8749e+00 2.1684e+01
3394 1.6627e-03 1.1880e-03 1.1226e+00 1.8926e+00 4.1689e-01 -2.1837e-02 3.1419e-01 -9.7412e+00 2.1691e+01
3395 1.6687e-03 1.1825e-03 1.1237e+00 1.8879e+00 4.1537e-01 -4.9614e-02 3.9146e-03 -9.9546e+00 2.1697e+01
3396 1.6758e-03 1.1887e-03 1.1244e+00 1.8909e+00 4.1667e-01 -5.2782e-02 1.8242e-01 -9.9640e+00 2.1704e+01
3397 1.6299e-03 1.1658e-03 1.1240e+00 1.8903e+00 4.1542e-01 2.4664e-02 1.6615e-01 -9.8699e+00 2.1711e+01
3398 1.6533e-03 1.1898e-03 1.1249e+00 1.8939e+00 4.1912e-01 -7.8350e-02 -6.6307e-02 -9.9693e+00 2.1718e+01
3399 1.6495e-03 1.1878e-03 1.1244e+00 1.8875e+00 4.1654e-01 1.8953e-02 1.9492e-01 -1.0018e+01 2.1724e+01
3400 1.6695e-03 1.1917e-03 1.1241e+00 1.8852e+00 4.1572e-01 4.4190e-02 -1.3612e-01 -9.8566e+00 2.1731e+01
3401 1.6644e-03 1.1726e-03 1.1256e+00 1.8810e+00 4.1509e-01 -8.4318e-02 -2.2838e-02 -9.9307e+00 2.1738e+01
3402 1.6218e-03 1.1503e-03 1.1252e+00 1.8778e+00 4.1425e-01 6.1260e-02 1.3625e-01 -9.7993e+00 2.1745e+01
3403 1.6252e-03 1.1461e-03 1.1247e+00 1.8769e+00 4.1344e-01 1.2352e-02 -1.0461e-01 -9.9062e+00 2.1752e+01
3404 1.6545e-03 1.1708e-03 1.1250e+00 1.8747e+00 4.1292e-01 -2.3844e-02 1.3270e-01 -9.9267e+00 2.1758e+01
3405 1.5941e-03 1.1438e-03 1.1263e+00 1.8826e+00 4.1388e-01 -2.6517e-02 -1.3390e-01 -9.8326e+00 2.1764e+01
3406 1.5560e-03 1.1336e-03 1.1256e+00 1.8865e+00 4.1491e-01 -7.3358e-02 -3.5653e-03 -9.7847e+00 2.1771e+01
3407 1.5848e-03 1.1485e-03 1.1253e+00 1.8881e+00 4.1339e-01 4.2118e-02 -1.8988e-01 -9.9253e+00 2.1777e+01
3408 1.6146e-03 1.1591e-03 1.1252e+00 1.8865e+00 4.1616e-01 1.9651e-02 -1.4838e-01 -9.7659e+00 2.1783e+01
3409 1.6275e-03 1.1491e-03 1.1254e+00 1.8888e+00 4.1486e-01 -2.2066e-02 1.8595e-01 -9.8448e+00 2.1790e+01
3410 1.6843e-03 1.1796e-03 1.1256e+00 1.8859e+00 4.1457e-01 4.8353e-02 -6.6672e-02 -9.8790e+00 2.1797e+01
3411 1.6727e-03 1.1724e-03 1.1268e+00 1.8874e+00 4.1535e-01 -4.6858e-02 5.5303e-02 -9.7905e+00 2.1803e+01
3412 1.6649e-03 1.1712e-03 1.1267e+00 1.8837e+00 4.1541e-01 -3.7701e-02 5.9738e-02 -9.8503e+00 2.1811e+01
3413 1.6618e-03 1.1734e-03 1.1256e+00 1.8825e+00 4.1437e-01 5.1995e-02 -6.4080e-02 -9.8908e+00 2.1818e+01
3414 1.6369e-03 1.1626e-03 1.1258e+00 1.8826e+00 4.1527e-01 2.2027e-02 2.2831e-01 -9.7794e+00 2.1825e+01
3415 1.6424e-03 1.1685e-03 1.1259e+00 1.8821e+00 4.1457e-01 -1.6153e-02 1.5153e-02 -9.8404e+00 2.1832e+01
3416 1.6236e-03 1.1578e-03 1.1261e+00 1.8801e+00 4.1400e-01 5.3169e-02 6.5196e-02 -9.7638e+00 2.1839e+01
3417 1.6318e-03 1.1701e-03 1.1265e+00 1.8790e+00 4.1405e-01 1.9767e-02 -4.8300e-02 -9.8421e+00 2.1845e+01
3418 1.6573e-03 1.1657e-03 1.1268e+00 1.8804e+00 4.1394e-01 -2.0671e-02 -2.7868e-01 -9.9728e+00 2.1852e+01
3419 1.6501e-03 1.1569e-03 1.1279e+00 1.8758e+00 4.1311e-01 -2.3309e-02 1.7030e-01 -9.8477e+00 2.1859e+01
3420 1.6498e-03 1.1546e-03 1.1288e+00 1.8800e+00 4.1576e-01 2.9074e-02 1.1435e-01 -1.0001e+01 2.1866e+01
3421 1.6414e-03 1.1484e-03 1.1286e+00 1.8808e+00 4.1478e-01 2.0893e-02 1.6717e-01 -9.9219e+00 2.1873e+01
3422 1.6717e-03 1.1621e-03 1.1283e+00 1.8869e+00 4.1526e-01 1.6488e-02 -1.2050e-01 -9.8624e+00 2.1879e+01
3423 1.6625e-03 1.1548e-03 1.1278e+00 1.8858e+00 4.1524e-01 -1.0146e-02 1.2501e-02 -9.9125e+00 2.1886e+01
3424 1.6908e-03 1.1828e-03 1.1285e+00 1.8843e+00 4.1626e-01 -5.8939e-02 -7.5388e-02 -9.8421e+00 2.1893e+01
3425 1.6712e-03 1.1746e-03 1.1286e+00 1.8805e+00 4.1584e-01 -5.5265e-02 1.6424e-01 -9.8832e+00 2.1900e+01
3426 1.6887e-03 1.1899e-03 1.1304e+00 1.8797e+00 4.1783e-01 5.1560e-03 -3.1458e-02 -9.8541e+00 2.1906e+01
3427 1.7047e-03 1.2010e-03 1.1308e+00 1.8760e+00 4.1793e-01 -1.8758e-02 8.4943e-02 -9.8187e+00 2.1914e+01
3428 1.6883e-03 1.1852e-03 1.1308e+00 1.8805e+00 4.1619e-01 3.5792e-02 1.8659e-01 -9.8467e+00 2.1920e+01
3429 1.6824e-03 1.1977e-03 1.1307e+00 1.8747e+00 4.1489e-01 4.1293e-02 -6.7451e-02 -9.8607e+00 2.1927e+01
3430 1.6769e-03 1.1897e-03 1.1304e+00 1.8686e+00 4.1276e-01 -1.0594e-02 6.5069e-03 -9.8712e+00 2.1933e+01
3431 1.6688e-03 1.1845e-03 1.1305e+00 1.8707e+00 4.1351e-01 1.3019e-02 -1.1603e-01 -9.9567e+00 2.1940e+01
3432 1.6476e-03 1.1673e-03 1.1316e+00 1.8766e+00 4.1432e-01 3.6685e-02 -4.5385e-02 -9.9650e+00 2.1946e+01
3433 1.6280e-03 1.1638e-03 1.1295e+00 1.8787e+00 4.1498e-01 -5.7080e-02 1.8271e-01 -9.8280e+00 2.1952e+01
3434 1.6525e-03 1.1760e-03 1.1310e+00 1.8791e+00 4.1377e-01 3.9991e-02 9.8955e-02 -9.7455e+00 2.1959e+01
3435 1.6277e-03 1.1740e-03 1.1322e+00 1.8810e+00 4.1441e-01 -5.7234e-03 -1.1564e-01 -9.8177e+00 2.1966e+01
3436 1.6400e-03 1.1906e-03 1.1313e+00 1.8817e+00 4.1272e-01 -1.8970e-03 1.8664e-01 -9.8668e+00 2.1973e+01
3437 1.6314e-03 1.1769e-03 1.1316e+00 1.8824e+00 4.1545e-01 9.0291e-02 -1.8344e-02 -9.8527e+00 2.1980e+01
3438 1.6639e-03 1.1895e-03 1.1314e+00 1.8807e+00 4.1595e-01 -3.1234e-02 -2.9284e-02 -9.8657e+00 2.1987e+01
3439 1.6747e-03 1.2122e-03 1.1310e+00 1.8803e+00 4.1515e-01 2.4483e-02 1.4523e-01 -9.8662e+00 2.1994e+01
3440 1.6976e-03 1.2222e-03 1.1309e+00 1.8826e+00 4.1674e-01 -1.5110e-02 1.9883e-01 -9.9417e+00 2.2000e+01
3441 1.6826e-03 1.2014e-03 1.1307e+00 1.8828e+00 4.1436e-01 -3.2832e-02 2.0028e-01 -9.8711e+00 2.2007e+01
3442 1.6958e-03 1.2153e-03 1.1311e+00 1.8778e+00 4.1307e-01 4.7078e-02 4.8489e-02 -9.8031e+00 2.2014e+01
3443 1.6831e-03 1.1869e-03 1.1320e+00 1.8760e+00 4.1262e-01 6.0330e-02 1.1315e-01 -9.7393e+00 2.2021e+01
3444 1.6939e-03 1.2015e-03 1.1324e+00 1.8779e+00 4.1222e-01 -7.2617e-02 -3.5805e-01 -9.9580e+00 2.2028e+01
3445 1.6758e-03 1.2026e-03 1.1326e+00 1.8722e+00 4.1416e-01 -6.2844e-02 -1.5734e-02 -9.9169e+00 2.2035e+01
3446 1.6777e-03 1.2047e-03 1.1318e+00 1.8751e+00 4.1387e-01 3.5571e-02 2.9158e-01 -9.8478e+00 2.2042e+01
3447 1.6390e-03 1.2039e-03 1.1318e+00 1.8741e+00 4.1207e-01 -6.3556e-03 -1.7882e-01 -9.8278e+00 2.2049e+01
3448 1.6331e-03 1.1921e-03 1.1319e+00 1.8743e+00 4.1400e-01 -1.1647e-03 2.1652e-01 -9.7535e+00 2.2056e+01
3449 1.6526e-03 1.1956e-03 1.1333e+00 1.8745e+00 4.1529e-01 -9.7005e-02 2.0578e-01 -9.9548e+00 2.2062e+01
3450 1.6526e-03 1.1985e-03 1.1339e+00 1.8716e+00 4.1514e-01 -3.7323e-02 1.0782e-01 -9.9039e+00 2.2069e+01
3451 1.6295e-03 1.1909e-03 1.1343e+00 1.8686e+00 4.1587e-01 -1.6884e-02 2.4240e-01 -9.8793e+00 2.2076e+01
3452 1.6221e-03 1.2027e-03 1.1352e+00 1.8678e+00 4.1587e-01 -8.0254e-03 2.9573e-01 -9.8899e+00 2.2083e+01
3453 1.6664e-03 1.2144e-03 1.1357e+00 1.8635e+00 4.1467e-01 2.3559e-03 -1.9366e-01 -9.8028e+00 2.2089e+01
3454 1.6346e-03 1.2013e-03 1.1369e+00 1.8676e+00 4.1471e-01 -6.6059e-02 2.3898e-02 -9.8274e+00 2.2096e+01
3455 1.6200e-03 1.2062e-03 1.1364e+00 1.8683e+00 4.1390e-01 9.7220e-02 4.9355e-02 -9.8932e+00 2.2102e+01
3456 1.6742e-03 1.2130e-03 1.1375e+00 1.8651e+00 4.1356e-01 -4.0221e-02 7.6322e-02 -9.8299e+00 2.2108e+01
3457 1.6543e-03 1.1919e-03 1.1384e+00 1.8661e+00 4.1401e-01 2.3110e-02 -1.6265e-01 -9.9217e+00 2.2115e+01
3458 1.6262e-03 1.1847e-03 1.1385e+00 1.8606e+00 4.1366e-01 4.2884e-02 1.0114e-01 -1.0006e+01 2.2122e+01
3459 1.6211e-03 1.1983e-03 1.1392e+00 1.8615e+00 4.1331e-01 -4.4352e-02 -1.2325e-01 -9.9242e+00 2.2129e+01
3460 1.6356e-03 1.2282e-03 1.1389e+00 1.8592e+00 4.1283e-01 4.1016e-03 -3.7281e-03 -9.8511e+00 2.2135e+01
3461 1.6053e-03 1.2088e-03 1.1390e+00 1.8637e+00 4.1494e-01 -2.8778e-02 1.5000e-01 -9.9215e+00 2.2141e+01
3462 1.5882e-03 1.1999e-03 1.1386e+00 1.8633e+00 4.1450e-01 -5.7954e-02 1.2290e-01 -9.8777e+00 2.2148e+01
3463 1.5842e-03 1.1961e-03 1.1386e+00 1.8635e+00 4.1286e-01 -1.4839e-02 -1.1199e-01 -9.7905e+00 2.2154e+01
3464 1.6107e-03 1.2132e-03 1.1393e+00 1.8592e+00 4.1246e-01 -5.9985e-03 1.5244e-01 -9.8876e+00 2.2162e+01
3465 1.5992e-03 1.2027e-03 1.1401e+00 1.8618e+00 4.1318e-01 -4.0184e-02 -1.6312e-01 -9.9903e+00 2.2168e+01
3466 1.6069e-03 1.2044e-03 1.1409e+00 1.8618e+00 4.1551e-01 -3.8772e-02 -2.0235e-01 -9.8487e+00 2.2175e+01
3467 1.5977e-03 1.1865e-03 1.1413e+00 1.8593e+00 4.1467e-01 -9.6606e-02 1.1144e-02 -9.8339e+00 2.2182e+01
3468 1.5968e-03 1.1930e-03 1.1420e+00 1.8587e+00 4.1571e-01 -5.1269e-02 2.1629e-01 -9.9616e+00 2.2189e+01
3469 1.5859e-03 1.1893e-03 1.1412e+00 1.8598e+00 4.1625e-01 -3.2709e-02 2.8027e-01 -9.8437e+00 2.2195e+01
3470 1.5959e-03 1.1830e-03 1.1429e+00 1.8589e+00 4.1707e-01 2.8457e-02 9.7588e-03 -9.8855e+00 2.2203e+01
3471 1.5827e-03 1.1779e-03 1.1428e+00 1.8588e+00 4.1502e-01 -7.6563e-02 -1.7227e-01 -9.8290e+00 2.2210e+01
3472 1.5841e-03 1.1726e-03 1.1432e+00 1.8599e+00 4.1457e-01 -4.0127e-02 5.3322e-02 -1.0006e+01 2.2217e+01
3473 1.6401e-03 1.2045e-03 1.1427e+00 1.8569e+00 4.1409e-01 -1.8003e-02 -2.0315e-02 -9.9332e+00 2.2224e+01
3474 1.6324e-03 1.1955e-03 1.1438e+00 1.8599e+00 4.1616e-01 -1.7929e-02 9.5897e-02 -9.8934e+00 2.2230e+01
3475 1.5779e-03 1.1872e-03 1.1437e+00 1.8604e+00 4.1752e-01 -1.0812e-02 -2.9890e-02 -9.8007e+00 2.2237e+01
3476 1.6433e-03 1.2111e-03 1.1427e+00 1.8569e+00 4.1658e-01 -2.1447e-02 -8.7050e-02 -9.8728e+00 2.2244e+01
3477 1.6331e-03 1.1906e-03 1.1430e+00 1.8558e+00 4.1600e-01 6.6951e-02 2.8838e-01 -9.8113e+00 2.2251e+01
3478 1.6060e-03 1.1663e-03 1.1435e+00 1.8548e+00 4.1398e-01 -3.8216e-02 2.1785e-02 -9.9312e+00 2.2258e+01
3479 1.6043e-03 1.1596e-03 1.1439e+00 1.8604e+00 4.1609e-01 3.2879e-02 1.9011e-02 -9.9300e+00 2.2265e+01
3480 1.6271e-03 1.1804e-03 1.1444e+00 1.8621e+00 4.1709e-01 1.3471e-01 1.6525e-01 -9.8751e+00 2.2272e+01
3481 1.6282e-03 1.1978e-03 1.1448e+00 1.8590e+00 4.1713e-01 4.6554e-02 -1.2099e-02 -9.9861e+00 2.2279e+01
3482 1.6362e-03 1.1872e-03 1.1442e+00 1.8547e+00 4.1566e-01 5.7560e-02 5.0449e-02 -9.8749e+00 2.2285e+01
3483 1.6412e-03 1.1807e-03 1.1446e+00 1.8521e+00 4.1404e-01 1.1632e-02 -3.1780e-02 -9.8355e+00 2.2292e+01
3484 1.6829e-03 1.2092e-03 1.1450e+00 1.8497e+00 4.1492e-01 -7.3598e-02 1.7729e-02 -9.7347e+00 2.2299e+01
