t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
10619 2.6798e-04 2.0922e-04 3.3469e+00 7.0558e-01 4.1519e-01 7.2665e-02 -2.2588e-01 -9.8461e+00 6.8443e+01
10640 2.6799e-04 1.9838e-04 3.3458e+00 7.0893e-01 4.1607e-01 1.3281e-02 -2.2846e-01 -9.8355e+00 6.8571e+01
10661 2.6642e-04 2.0086e-04 3.3405e+00 7.1063e-01 4.1614e-01 7.9586e-02 -4.1686e-01 -9.7455e+00 6.8696e+01
10682 2.7404e-04 1.9849e-04 3.3410e+00 7.1214e-01 4.1681e-01 -3.4582e-02 5.9783e-01 -9.7609e+00 6.8823e+01
10703 2.5453e-04 1.9071e-04 3.3401e+00 7.1096e-01 4.1737e-01 -4.1604e-03 6.3107e-01 -9.8710e+00 6.8950e+01
10724 2.5294e-04 1.9671e-04 3.3390e+00 7.0953e-01 4.1478e-01 1.5426e-01 -3.7165e-01 -9.7341e+00 6.9075e+01
10745 2.5216e-04 1.8414e-04 3.3411e+00 7.1053e-01 4.1557e-01 -2.7243e-03 -7.1219e-01 -9.7975e+00 6.9203e+01
10766 2.3221e-04 1.8015e-04 3.3416e+00 7.0788e-01 4.1584e-01 -2.8956e-02 -2.8497e-02 -9.7383e+00 6.9331e+01
10787 2.4038e-04 1.9388e-04 3.3442e+00 7.1057e-01 4.1742e-01 3.3060e-02 6.0685e-01 -9.7397e+00 6.9455e+01
10808 2.2698e-04 1.7762e-04 3.3423e+00 7.0937e-01 4.1621e-01 3.2307e-02 9.1499e-01 -9.9991e+00 6.9583e+01
10830 2.1481e-04 1.6360e-04 3.3400e+00 7.1222e-01 4.1636e-01 -3.5557e-02 6.7561e-01 -9.6606e+00 6.9716e+01
10851 2.1213e-04 1.7460e-04 3.3356e+00 7.1301e-01 4.1584e-01 6.4258e-02 -2.5109e-02 -9.9270e+00 6.9842e+01
10872 2.1406e-04 1.7537e-04 3.3389e+00 7.1316e-01 4.1653e-01 -6.8994e-03 2.6877e-01 -9.7710e+00 6.9968e+01
10894 2.3590e-04 1.9455e-04 3.3438e+00 7.1268e-01 4.1623e-01 3.6488e-02 -2.9187e-01 -9.7516e+00 7.0099e+01
10915 2.2340e-04 1.7846e-04 3.3409e+00 7.1394e-01 4.1704e-01 -2.8407e-02 -3.9282e-01 -9.7101e+00 7.0223e+01
10937 2.3647e-04 1.8435e-04 3.3454e+00 7.1020e-01 4.1622e-01 4.9852e-03 1.1141e+00 -9.8361e+00 7.0353e+01
10958 2.4600e-04 1.9323e-04 3.3476e+00 7.1054e-01 4.1570e-01 2.9082e-02 1.8201e-01 -9.8126e+00 7.0478e+01
10980 2.3889e-04 1.8759e-04 3.3469e+00 7.1100e-01 4.1709e-01 6.5548e-03 1.9721e-01 -9.7145e+00 7.0612e+01
11001 2.4998e-04 1.9694e-04 3.3444e+00 7.0908e-01 4.1568e-01 -2.8411e-02 -6.3165e-02 -9.9282e+00 7.0738e+01
11023 2.2400e-04 1.8138e-04 3.3479e+00 7.0628e-01 4.1416e-01 8.8011e-03 -4.0953e-01 -9.7931e+00 7.0869e+01
11044 2.2667e-04 1.7061e-04 3.3468e+00 7.0921e-01 4.1698e-01 6.9806e-02 4.8948e-01 -9.6782e+00 7.0993e+01
11066 2.4042e-04 1.8380e-04 3.3433e+00 7.1029e-01 4.1600e-01 -9.1546e-03 3.1923e-01 -9.8630e+00 7.1126e+01
11088 2.3228e-04 1.8830e-04 3.3465e+00 7.1109e-01 4.1748e-01 -4.5939e-02 1.0462e+00 -9.8667e+00 7.1257e+01
11110 2.2923e-04 1.7785e-04 3.3490e+00 7.1093e-01 4.1539e-01 -1.5979e-02 6.4761e-02 -9.8191e+00 7.1391e+01
11132 2.3244e-04 1.8157e-04 3.3454e+00 7.1125e-01 4.1567e-01 2.5859e-03 -7.9153e-01 -9.7078e+00 7.1522e+01
11153 2.4354e-04 1.8346e-04 3.3482e+00 7.1023e-01 4.1514e-01 -3.9385e-02 3.3213e-01 -9.7275e+00 7.1647e+01
11175 2.3477e-04 1.7979e-04 3.3483e+00 7.1141e-01 4.1606e-01 2.3433e-03 -3.0610e-01 -9.7183e+00 7.1779e+01
11197 2.2835e-04 1.7441e-04 3.3490e+00 7.1112e-01 4.1645e-01 5.2279e-02 3.4523e-01 -9.6347e+00 7.1910e+01
11219 2.2605e-04 1.7348e-04 3.3510e+00 7.0880e-01 4.1494e-01 -2.4686e-02 -9.0552e-01 -9.7714e+00 7.2041e+01
11241 2.3405e-04 1.8206e-04 3.3509e+00 7.0770e-01 4.1689e-01 -4.7726e-02 3.3210e-01 -9.8159e+00 7.2172e+01
11264 2.4795e-04 1.9232e-04 3.3484e+00 7.0705e-01 4.1384e-01 -1.9019e-02 -4.1624e-01 -9.6294e+00 7.2309e+01
11286 2.3202e-04 1.8497e-04 3.3511e+00 7.0973e-01 4.1484e-01 -6.0910e-03 -8.0208e-01 -9.7424e+00 7.2443e+01
11308 2.3638e-04 1.9138e-04 3.3534e+00 7.0805e-01 4.1605e-01 2.2355e-03 2.8130e-02 -9.7007e+00 7.2572e+01
11330 2.5098e-04 1.9500e-04 3.3500e+00 7.1015e-01 4.1748e-01 6.7249e-02 4.6103e-02 -9.7799e+00 7.2704e+01
11352 2.5689e-04 2.0668e-04 3.3517e+00 7.0697e-01 4.1551e-01 1.0219e-02 -9.5654e-02 -9.9595e+00 7.2837e+01
11375 2.4715e-04 2.0061e-04 3.3595e+00 7.0724e-01 4.1638e-01 -7.2833e-02 2.1409e-01 -9.8389e+00 7.2975e+01
11397 2.4818e-04 2.0296e-04 3.3637e+00 7.0459e-01 4.1561e-01 -4.5533e-03 4.4289e-01 -9.7937e+00 7.3107e+01
11420 2.4417e-04 1.9342e-04 3.3656e+00 7.0486e-01 4.1569e-01 -1.5114e-02 -2.3533e-01 -9.8993e+00 7.3245e+01
11442 2.5623e-04 1.9995e-04 3.3651e+00 7.0357e-01 4.1531e-01 5.8320e-02 3.7655e-01 -9.7766e+00 7.3376e+01
11465 2.4497e-04 1.8599e-04 3.3657e+00 7.0649e-01 4.1646e-01 6.7894e-02 -2.1918e-01 -9.8244e+00 7.3515e+01
11487 2.5080e-04 1.9983e-04 3.3649e+00 7.0634e-01 4.1460e-01 -7.0242e-02 -7.0498e-01 -9.7994e+00 7.3646e+01
11510 2.4515e-04 1.8172e-04 3.3655e+00 7.0527e-01 4.1561e-01 2.8360e-02 -4.7652e-01 -9.7860e+00 7.3783e+01
11532 2.4654e-04 1.7928e-04 3.3660e+00 7.0645e-01 4.1681e-01 -6.0929e-02 5.2770e-01 -9.8696e+00 7.3915e+01
11555 2.6438e-04 1.9845e-04 3.3685e+00 7.0622e-01 4.1590e-01 -5.3304e-02 5.6577e-01 -9.7467e+00 7.4054e+01
11578 2.4553e-04 1.7979e-04 3.3696e+00 7.0549e-01 4.1652e-01 -2.3815e-02 1.1931e-01 -9.8576e+00 7.4193e+01
11600 2.5343e-04 1.8809e-04 3.3672e+00 7.0468e-01 4.1518e-01 1.3007e-02 -5.8835e-01 -9.6665e+00 7.4324e+01
11623 2.6147e-04 1.8937e-04 3.3762e+00 7.0553e-01 4.1659e-01 -2.0166e-02 -3.3067e-01 -9.7683e+00 7.4462e+01
11646 2.6648e-04 2.0458e-04 3.3778e+00 7.0437e-01 4.1474e-01 7.2878e-03 -1.8606e-01 -9.8533e+00 7.4602e+01
11669 2.5815e-04 1.9405e-04 3.3779e+00 7.0529e-01 4.1674e-01 1.0918e-01 2.8157e-01 -9.7797e+00 7.4741e+01
11692 2.5003e-04 1.9459e-04 3.3809e+00 7.0214e-01 4.1663e-01 -7.5144e-02 4.8521e-01 -9.7794e+00 7.4878e+01
11715 2.4144e-04 1.8374e-04 3.3752e+00 7.0119e-01 4.1503e-01 -2.1051e-02 4.9190e-01 -9.7841e+00 7.5016e+01
11738 2.5449e-04 1.9649e-04 3.3789e+00 7.0327e-01 4.1631e-01 5.3978e-02 1.0960e-01 -9.7899e+00 7.5155e+01
11761 2.3824e-04 1.9089e-04 3.3812e+00 7.0082e-01 4.1612e-01 1.0016e-01 2.6240e-01 -9.7567e+00 7.5295e+01
11784 2.4385e-04 1.8939e-04 3.3838e+00 7.0135e-01 4.1511e-01 3.8985e-02 7.4999e-02 -9.8351e+00 7.5432e+01
11807 2.5565e-04 2.0166e-04 3.3800e+00 6.9962e-01 4.1466e-01 -9.2843e-03 -5.3966e-01 -9.5786e+00 7.5569e+01
11831 2.4090e-04 1.8896e-04 3.3789e+00 7.0263e-01 4.1645e-01 4.7275e-02 1.0729e-01 -9.7762e+00 7.5714e+01
11854 2.3343e-04 1.7996e-04 3.3773e+00 6.9988e-01 4.1463e-01 -7.8598e-02 -2.4029e-01 -9.6529e+00 7.5852e+01
11877 2.3432e-04 1.8600e-04 3.3787e+00 6.9942e-01 4.1597e-01 -3.1007e-02 5.9370e-01 -9.7658e+00 7.5990e+01
11901 2.2270e-04 1.7804e-04 3.3768e+00 6.9926e-01 4.1481e-01 1.0665e-01 -1.4519e-01 -9.6945e+00 7.6133e+01
11924 2.2400e-04 1.7779e-04 3.3797e+00 7.0049e-01 4.1563e-01 -6.4481e-02 -1.4615e-01 -9.8505e+00 7.6271e+01
11947 2.2566e-04 1.7445e-04 3.3755e+00 7.0071e-01 4.1591e-01 -7.6366e-03 -3.5581e-02 -9.7575e+00 7.6409e+01
11971 2.2808e-04 1.7753e-04 3.3745e+00 7.0298e-01 4.1706e-01 -3.7686e-02 3.3089e-01 -9.6926e+00 7.6550e+01
11994 2.4207e-04 1.8981e-04 3.3734e+00 7.0180e-01 4.1485e-01 -1.0671e-02 -2.7048e-01 -9.7322e+00 7.6684e+01
12018 2.3463e-04 1.8215e-04 3.3789e+00 7.0350e-01 4.1637e-01 7.8399e-04 -9.4109e-01 -9.6976e+00 7.6828e+01
12042 2.3728e-04 1.8528e-04 3.3768e+00 7.0241e-01 4.1468e-01 -3.6339e-02 -4.3998e-01 -9.7370e+00 7.6972e+01
12065 2.3226e-04 1.8533e-04 3.3744e+00 7.0137e-01 4.1670e-01 6.0640e-03 1.3273e+00 -9.7890e+00 7.7109e+01
12089 2.4934e-04 1.9137e-04 3.3755e+00 7.0284e-01 4.1568e-01 -5.1748e-03 5.9542e-01 -9.7687e+00 7.7249e+01
12113 2.6637e-04 1.9675e-04 3.3702e+00 7.0267e-01 4.1631e-01 -7.1135e-02 -4.8944e-01 -9.7898e+00 7.7390e+01
12137 2.5799e-04 2.0067e-04 3.3666e+00 7.0307e-01 4.1697e-01 -2.2079e-02 1.5866e-01 -9.7418e+00 7.7535e+01
12161 2.5534e-04 1.9927e-04 3.3729e+00 7.0136e-01 4.1539e-01 4.4681e-02 -3.1266e-01 -9.7302e+00 7.7678e+01
12184 2.5003e-04 1.9502e-04 3.3748e+00 7.0076e-01 4.1574e-01 -3.2007e-02 2.3735e-01 -9.8236e+00 7.7817e+01
12208 2.6338e-04 1.9229e-04 3.3768e+00 7.0326e-01 4.1646e-01 1.0229e-02 -8.3541e-02 -9.6749e+00 7.7960e+01
12232 2.8546e-04 2.0944e-04 3.3742e+00 6.9980e-01 4.1611e-01 2.7991e-03 -9.0026e-01 -9.8129e+00 7.8105e+01
12257 2.8494e-04 2.0976e-04 3.3754e+00 7.0022e-01 4.1599e-01 -5.8123e-02 -6.3444e-01 -9.7415e+00 7.8254e+01
12281 2.9347e-04 2.1069e-04 3.3807e+00 6.9673e-01 4.1609e-01 -7.0993e-02 3.9491e-01 -9.8327e+00 7.8398e+01
12305 2.7110e-04 2.1211e-04 3.3834e+00 6.9616e-01 4.1582e-01 1.9289e-02 1.8405e-01 -9.7708e+00 7.8541e+01
12329 2.6926e-04 2.0586e-04 3.3817e+00 6.9387e-01 4.1540e-01 6.5418e-03 -5.4006e-01 -9.7984e+00 7.8683e+01
12353 2.4764e-04 1.9079e-04 3.3841e+00 6.9687e-01 4.1468e-01 4.6297e-02 -7.1139e-01 -9.7767e+00 7.8827e+01
12378 2.6338e-04 2.0301e-04 3.3829e+00 6.9755e-01 4.1566e-01 -2.8962e-02 -1.0773e-01 -9.8052e+00 7.8978e+01
12402 2.4655e-04 1.9358e-04 3.3875e+00 6.9444e-01 4.1584e-01 8.4537e-02 9.3357e-02 -9.9281e+00 7.9122e+01
12426 2.4978e-04 1.9950e-04 3.3870e+00 6.9451e-01 4.1607e-01 -9.6663e-03 2.6537e-01 -9.8461e+00 7.9265e+01
12451 2.5109e-04 1.9380e-04 3.3877e+00 6.9647e-01 4.1573e-01 -2.0838e-02 -6.7380e-01 -9.8593e+00 7.9415e+01
12475 2.8120e-04 2.1094e-04 3.3911e+00 6.9605e-01 4.1610e-01 -3.1181e-02 1.4978e-01 -9.8703e+00 7.9560e+01
12500 2.8199e-04 2.0412e-04 3.3951e+00 6.9365e-01 4.1610e-01 1.2754e-02 7.6871e-02 -9.9290e+00 7.9711e+01
12524 2.9073e-04 2.0403e-04 3.3947e+00 6.9366e-01 4.1567e-01 1.0893e-01 -3.4626e-01 -9.7828e+00 7.9855e+01
12549 2.8003e-04 1.9424e-04 3.3947e+00 6.9519e-01 4.1611e-01 3.6848e-02 3.8027e-01 -1.0003e+01 8.0003e+01
12574 3.0033e-04 2.0863e-04 3.3953e+00 6.9317e-01 4.1609e-01 -4.7818e-02 -2.5192e-01 -9.8246e+00 8.0152e+01
12598 3.0207e-04 2.1522e-04 3.3898e+00 6.9217e-01 4.1551e-01 -6.3512e-02 -3.4742e-01 -9.7355e+00 8.0296e+01
12623 3.2428e-04 2.1907e-04 3.3900e+00 6.9070e-01 4.1594e-01 -1.2996e-02 -3.7644e-02 -9.7410e+00 8.0449e+01
12648 3.0688e-04 2.0878e-04 3.3932e+00 6.9128e-01 4.1520e-01 -4.7631e-02 -1.9570e-01 -9.8226e+00 8.0601e+01
12673 3.1151e-04 2.1811e-04 3.3937e+00 6.9311e-01 4.1611e-01 -9.5716e-03 -3.7456e-01 -9.7751e+00 8.0754e+01
12698 2.8601e-04 2.0151e-04 3.3955e+00 6.9497e-01 4.1787e-01 -2.8219e-02 -7.2787e-02 -9.8278e+00 8.0906e+01
12723 2.9129e-04 2.0350e-04 3.3957e+00 6.8940e-01 4.1524e-01 -9.0960e-03 -9.1116e-02 -9.8010e+00 8.1054e+01
12748 2.8186e-04 2.0000e-04 3.3961e+00 6.8951e-01 4.1437e-01 -5.9701e-02 -7.6864e-01 -9.7866e+00 8.1208e+01
12773 2.7113e-04 2.0582e-04 3.3983e+00 6.9290e-01 4.1680e-01 -7.9503e-02 3.2277e-01 -9.7958e+00 8.1357e+01
12798 2.7817e-04 1.9759e-04 3.3926e+00 6.9383e-01 4.1460e-01 4.5064e-02 -7.5846e-01 -9.8072e+00 8.1508e+01
12823 2.8022e-04 1.9843e-04 3.3907e+00 6.9306e-01 4.1643e-01 3.0126e-02 3.4876e-01 -9.8503e+00 8.1658e+01
12848 2.7296e-04 1.9889e-04 3.3922e+00 6.9279e-01 4.1760e-01 -4.8219e-02 1.1998e+00 -9.7448e+00 8.1808e+01
12874 2.6359e-04 1.8644e-04 3.3937e+00 6.9213e-01 4.1636e-01 2.7165e-02 5.8339e-01 -9.7834e+00 8.1962e+01
12899 2.7294e-04 1.8958e-04 3.3978e+00 6.9229e-01 4.1674e-01 -4.8523e-03 7.2656e-02 -9.7822e+00 8.2115e+01
12924 2.8112e-04 1.9214e-04 3.3983e+00 6.8972e-01 4.1624e-01 2.7549e-02 4.0495e-01 -9.6562e+00 8.2264e+01
12950 2.4695e-04 1.8151e-04 3.3910e+00 6.9182e-01 4.1500e-01 3.2716e-02 3.0922e-01 -9.8582e+00 8.2420e+01
12975 2.6236e-04 1.7788e-04 3.3938e+00 6.9178e-01 4.1570e-01 8.1983e-02 5.2804e-01 -9.7489e+00 8.2570e+01
13001 2.7232e-04 1.9230e-04 3.3922e+00 6.9566e-01 4.1568e-01 4.8518e-02 -3.0790e-01 -9.7495e+00 8.2725e+01
13026 2.5758e-04 1.8605e-04 3.3899e+00 6.9441e-01 4.1588e-01 -5.7320e-02 1.0445e-01 -9.8886e+00 8.2877e+01
13052 2.5149e-04 1.8444e-04 3.3875e+00 6.9408e-01 4.1589e-01 -5.9015e-03 -2.0331e-02 -9.7565e+00 8.3036e+01
13077 2.6018e-04 1.9555e-04 3.3880e+00 6.9446e-01 4.1561e-01 7.7986e-02 -1.9768e-01 -9.7336e+00 8.3187e+01
13103 2.3594e-04 1.7955e-04 3.3850e+00 6.9898e-01 4.1642e-01 -4.9045e-02 1.4019e-01 -9.7147e+00 8.3343e+01
13129 2.5391e-04 1.9074e-04 3.3847e+00 6.9792e-01 4.1570e-01 -6.6511e-03 -5.4805e-01 -9.7312e+00 8.3498e+01
13155 2.5645e-04 1.8480e-04 3.3791e+00 6.9842e-01 4.1519e-01 1.1761e-01 -6.4562e-01 -9.8275e+00 8.3655e+01
13181 2.2678e-04 1.7283e-04 3.3816e+00 7.0005e-01 4.1657e-01 3.4624e-02 -2.2335e-01 -9.8024e+00 8.3812e+01
13207 2.3746e-04 1.7676e-04 3.3780e+00 6.9908e-01 4.1590e-01 -2.6267e-03 -5.6473e-01 -9.6864e+00 8.3968e+01
13233 2.4174e-04 1.8071e-04 3.3772e+00 6.9973e-01 4.1679e-01 -3.4672e-02 1.0889e-01 -9.7395e+00 8.4125e+01
13259 2.3477e-04 1.7934e-04 3.3838e+00 6.9683e-01 4.1535e-01 -1.4431e-02 4.2250e-01 -9.9221e+00 8.4283e+01
13285 2.3588e-04 1.7707e-04 3.3884e+00 6.9563e-01 4.1664e-01 -3.8518e-03 2.6684e-01 -9.9294e+00 8.4439e+01
13311 2.1594e-04 1.6201e-04 3.3940e+00 6.9244e-01 4.1717e-01 8.2029e-02 7.2499e-01 -9.7603e+00 8.4596e+01
13337 2.2312e-04 1.7335e-04 3.3909e+00 6.9232e-01 4.1572e-01 -3.5187e-02 2.2872e-02 -9.7257e+00 8.4754e+01
13363 2.2297e-04 1.6893e-04 3.3935e+00 6.9381e-01 4.1644e-01 2.0966e-02 -4.3456e-01 -9.7928e+00 8.4910e+01
13389 2.1788e-04 1.7214e-04 3.3923e+00 6.9383e-01 4.1554e-01 2.7566e-02 -6.1130e-01 -9.8098e+00 8.5065e+01
13416 2.5021e-04 1.9150e-04 3.3965e+00 6.9154e-01 4.1592e-01 -3.5576e-02 6.6870e-01 -9.7235e+00 8.5229e+01
13442 2.5757e-04 2.0042e-04 3.3946e+00 6.9043e-01 4.1484e-01 -2.1074e-02 -7.1480e-02 -9.8185e+00 8.5383e+01
13469 2.4602e-04 1.9261e-04 3.3984e+00 6.9136e-01 4.1684e-01 4.4937e-02 -6.5092e-02 -9.8256e+00 8.5548e+01
13495 2.6647e-04 1.9525e-04 3.4017e+00 6.8894e-01 4.1599e-01 1.1045e-02 -1.9408e-01 -9.6907e+00 8.5704e+01
13522 2.6122e-04 2.0033e-04 3.4054e+00 6.8871e-01 4.1373e-01 -3.7830e-02 -1.6023e+00 -9.8266e+00 8.5867e+01
13548 2.5229e-04 1.8567e-04 3.4058e+00 6.9023e-01 4.1580e-01 -6.4869e-02 -8.8397e-01 -9.7784e+00 8.6022e+01
13575 2.5332e-04 1.8536e-04 3.4054e+00 6.9082e-01 4.1627e-01 1.8988e-02 9.6972e-02 -9.8498e+00 8.6186e+01
13602 2.4657e-04 1.8791e-04 3.4053e+00 6.9031e-01 4.1630e-01 -4.2333e-02 -6.3642e-02 -9.7750e+00 8.6349e+01
13628 2.7719e-04 2.0093e-04 3.4098e+00 6.8806e-01 4.1523e-01 6.0161e-02 -2.2573e-01 -9.8667e+00 8.6504e+01
13655 2.8676e-04 2.0950e-04 3.4083e+00 6.8659e-01 4.1609e-01 -3.4085e-02 -2.6309e-01 -9.6679e+00 8.6666e+01
13682 2.5329e-04 1.8943e-04 3.4099e+00 6.8756e-01 4.1638e-01 1.1554e-02 7.3248e-01 -9.7439e+00 8.6829e+01
13709 2.5845e-04 2.0406e-04 3.4124e+00 6.8762e-01 4.1632e-01 5.1072e-02 1.7104e-01 -9.6460e+00 8.6991e+01
13736 2.5123e-04 1.9572e-04 3.4143e+00 6.9240e-01 4.1629e-01 2.9954e-03 -1.7712e-01 -9.8155e+00 8.7151e+01
13763 2.4548e-04 1.9788e-04 3.4137e+00 6.9067e-01 4.1595e-01 5.3433e-02 -4.6298e-01 -9.7903e+00 8.7313e+01
13790 2.5397e-04 2.0354e-04 3.4144e+00 6.8883e-01 4.1588e-01 -2.8658e-02 1.6224e-01 -9.7256e+00 8.7474e+01
13817 2.3736e-04 1.8861e-04 3.4150e+00 6.8666e-01 4.1606e-01 2.9831e-02 -2.7283e-01 -9.9276e+00 8.7638e+01
13844 2.5374e-04 1.9247e-04 3.4156e+00 6.8843e-01 4.1573e-01 -2.5588e-02 -5.6608e-01 -9.9332e+00 8.7801e+01
13871 2.5328e-04 1.9692e-04 3.4100e+00 6.8743e-01 4.1685e-01 -5.9759e-02 4.9300e-01 -9.7764e+00 8.7961e+01
13899 2.5561e-04 1.8858e-04 3.4045e+00 6.8742e-01 4.1521e-01 2.2956e-02 -3.7444e-01 -9.8679e+00 8.8130e+01
13926 2.5845e-04 1.9847e-04 3.4057e+00 6.8833e-01 4.1494e-01 1.0470e-01 -2.9567e-01 -9.9128e+00 8.8293e+01
13953 2.4761e-04 1.8894e-04 3.4067e+00 6.8876e-01 4.1706e-01 8.4465e-03 8.0148e-02 -9.7882e+00 8.8452e+01
13981 2.3684e-04 1.8385e-04 3.4050e+00 6.8881e-01 4.1657e-01 -2.3881e-02 -3.1989e-01 -9.7908e+00 8.8621e+01
14008 2.3443e-04 1.8630e-04 3.4091e+00 6.8807e-01 4.1586e-01 3.3380e-03 -3.1587e-01 -9.8465e+00 8.8781e+01
14036 2.2384e-04 1.7917e-04 3.4074e+00 6.8909e-01 4.1644e-01 4.7253e-02 5.2718e-01 -9.8423e+00 8.8948e+01
14064 2.3274e-04 1.7715e-04 3.4115e+00 6.8920e-01 4.1739e-01 -4.7066e-03 9.7003e-02 -9.7636e+00 8.9112e+01
14091 2.2351e-04 1.7157e-04 3.4143e+00 6.8519e-01 4.1568e-01 -4.1473e-02 -1.2765e-01 -9.7493e+00 8.9274e+01
14119 2.1662e-04 1.7432e-04 3.4166e+00 6.8645e-01 4.1637e-01 -2.1102e-02 7.1033e-01 -9.8784e+00 8.9441e+01
14147 2.2250e-04 1.7412e-04 3.4113e+00 6.8631e-01 4.1767e-01 -6.4191e-02 3.3649e-01 -9.8243e+00 8.9606e+01
14174 2.0612e-04 1.6294e-04 3.4122e+00 6.8454e-01 4.1487e-01 3.2071e-02 -8.1424e-02 -9.7719e+00 8.9769e+01
14202 2.3542e-04 1.7476e-04 3.4097e+00 6.8608e-01 4.1628e-01 -3.4115e-02 4.4944e-01 -9.7640e+00 8.9939e+01
14230 2.3129e-04 1.7348e-04 3.4134e+00 6.8445e-01 4.1529e-01 1.9845e-02 -1.4497e-01 -9.8668e+00 9.0106e+01
14258 2.0974e-04 1.6192e-04 3.4099e+00 6.8681e-01 4.1628e-01 3.4565e-02 2.7118e-01 -9.7467e+00 9.0277e+01
14286 2.1263e-04 1.6417e-04 3.4130e+00 6.8589e-01 4.1517e-01 -1.1161e-01 -6.8167e-01 -9.6284e+00 9.0443e+01
14314 2.0435e-04 1.6380e-04 3.4132e+00 6.8425e-01 4.1647e-01 1.0338e-02 -1.5044e-02 -9.7086e+00 9.0608e+01
14343 2.0132e-04 1.6793e-04 3.4144e+00 6.8357e-01 4.1520e-01 5.1720e-02 7.8582e-03 -9.7595e+00 9.0783e+01
14371 2.1802e-04 1.8237e-04 3.4128e+00 6.8822e-01 4.1612e-01 1.0093e-02 -3.2681e-01 -9.7821e+00 9.0949e+01
14399 2.1848e-04 1.7603e-04 3.4146e+00 6.8512e-01 4.1604e-01 5.1173e-02 -1.6188e-01 -9.7871e+00 9.1116e+01
14427 2.3937e-04 1.8291e-04 3.4173e+00 6.8580e-01 4.1664e-01 4.5131e-02 -4.0264e-02 -9.8480e+00 9.1282e+01
14456 2.3282e-04 1.8494e-04 3.4219e+00 6.8325e-01 4.1504e-01 -3.5330e-02 -4.4968e-01 -9.8682e+00 9.1454e+01
14484 2.3324e-04 1.8557e-04 3.4180e+00 6.8347e-01 4.1434e-01 -2.7873e-02 -7.6520e-01 -9.7266e+00 9.1624e+01
14513 2.2924e-04 1.8531e-04 3.4209e+00 6.8343e-01 4.1559e-01 5.5758e-02 -3.6378e-01 -9.7625e+00 9.1798e+01
14541 2.1659e-04 1.7146e-04 3.4216e+00 6.8209e-01 4.1580e-01 -2.0741e-02 3.3843e-01 -9.7021e+00 9.1968e+01
14570 2.2317e-04 1.6802e-04 3.4225e+00 6.8448e-01 4.1746e-01 8.5354e-02 3.6104e-03 -9.8424e+00 9.2141e+01
14598 2.2198e-04 1.8532e-04 3.4238e+00 6.8326e-01 4.1647e-01 -1.4453e-02 -4.1662e-01 -9.9629e+00 9.2307e+01
14627 2.2777e-04 1.7995e-04 3.4213e+00 6.8105e-01 4.1578e-01 1.8106e-02 1.6248e-01 -9.6446e+00 9.2484e+01
14656 2.4130e-04 1.9488e-04 3.4224e+00 6.8390e-01 4.1536e-01 7.8000e-02 -5.0057e-01 -9.6276e+00 9.2660e+01
14685 2.3604e-04 1.9619e-04 3.4256e+00 6.8227e-01 4.1591e-01 3.6739e-02 -5.3852e-02 -9.7941e+00 9.2834e+01
14714 2.4046e-04 1.9494e-04 3.4298e+00 6.8110e-01 4.1583e-01 -4.8946e-02 2.0163e-01 -9.8004e+00 9.3007e+01
14742 2.2995e-04 1.8764e-04 3.4321e+00 6.8308e-01 4.1612e-01 -3.9062e-02 -9.7042e-03 -9.7406e+00 9.3175e+01
14771 2.2664e-04 1.8706e-04 3.4360e+00 6.8312e-01 4.1723e-01 -3.7902e-02 1.5175e-01 -9.8409e+00 9.3350e+01
14801 2.2379e-04 1.8913e-04 3.4310e+00 6.8189e-01 4.1486e-01 8.0529e-02 2.3176e-01 -9.8076e+00 9.3531e+01
14830 2.2243e-04 1.7801e-04 3.4351e+00 6.8115e-01 4.1691e-01 1.7556e-02 2.4769e-01 -9.7024e+00 9.3702e+01
14859 2.1993e-04 1.7799e-04 3.4389e+00 6.8025e-01 4.1688e-01 -2.3663e-02 2.8161e-01 -9.7672e+00 9.3876e+01
14888 2.2738e-04 1.7714e-04 3.4351e+00 6.7671e-01 4.1549e-01 4.2718e-03 -4.6866e-01 -9.7963e+00 9.4049e+01
14917 2.2725e-04 1.7847e-04 3.4353e+00 6.7783e-01 4.1605e-01 1.3194e-02 1.3134e-01 -9.7572e+00 9.4224e+01
14947 2.3120e-04 1.7751e-04 3.4393e+00 6.7548e-01 4.1586e-01 -4.3829e-03 2.5605e-01 -9.8567e+00 9.4403e+01
14976 2.3630e-04 1.7268e-04 3.4467e+00 6.7581e-01 4.1669e-01 -5.7579e-03 -2.7923e-01 -9.6411e+00 9.4575e+01
15005 2.3201e-04 1.6981e-04 3.4477e+00 6.7442e-01 4.1668e-01 3.4519e-02 8.5869e-01 -9.7179e+00 9.4750e+01
15035 2.5117e-04 1.8528e-04 3.4467e+00 6.7160e-01 4.1594e-01 7.0248e-02 -1.8282e-01 -9.8068e+00 9.4934e+01
15065 2.5147e-04 1.8149e-04 3.4466e+00 6.7483e-01 4.1674e-01 1.1390e-02 9.0544e-02 -9.7129e+00 9.5113e+01
15094 2.6113e-04 1.9226e-04 3.4514e+00 6.7319e-01 4.1614e-01 -2.4666e-02 4.1854e-01 -9.8684e+00 9.5287e+01
15124 2.6607e-04 1.9187e-04 3.4539e+00 6.7285e-01 4.1520e-01 2.4648e-03 -5.9526e-01 -9.8800e+00 9.5469e+01
